LapNumber,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,Year,DriverNumber,RPM,nGear,Throttle,Brake,DRS,Time,Driver,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Weight
46.0,22.8,53.5,1010.8,31.0,155.0,0.8500000000000001,2.0,2019,88,9309.865269461076,3.520958083832336,45.46706586826348,113,0,0 days 01:36:32.141000,KUB,0 days 00:01:18.883000,2.0,,,0 days 00:00:20.809000,0 days 00:00:36.898000,0 days 00:00:21.176000,0 days 01:35:34.085000,0 days 01:36:10.983000,0 days 01:36:32.159000,191.0,184.0,261.0,281.0,False,HARD,25.0,True,Williams,0 days 01:35:13.258000,,1,18.0,False,,False,True,785.2873468873338
47.0,22.9,53.0,1010.8,30.9,122.0,1.3,1.0,2019,88,9287.758112094396,3.5486725663716814,46.100294985250734,124,0,0 days 01:37:51.832000,KUB,0 days 00:01:19.691000,2.0,,,0 days 00:00:20.773000,0 days 00:00:37.436000,0 days 00:00:21.482000,0 days 01:36:52.932000,0 days 01:37:30.368000,0 days 01:37:51.850000,192.0,183.0,262.0,282.0,False,HARD,26.0,True,Williams,0 days 01:36:32.141000,,1,18.0,False,,False,True,783.9991049583596
48.0,22.8,52.8,1010.8,30.9,0.0,1.2,0.0,2019,88,9306.744744744745,3.555555555555556,47.31531531531532,113,0,0 days 01:39:11.818000,KUB,0 days 00:01:19.986000,2.0,,,0 days 00:00:21.068000,0 days 00:00:37.566000,0 days 00:00:21.352000,0 days 01:38:12.918000,0 days 01:38:50.484000,0 days 01:39:11.836000,,184.0,261.0,282.0,False,HARD,27.0,True,Williams,0 days 01:37:51.832000,,1,18.0,False,,False,True,782.7108630293855
49.0,22.55,54.2,1010.75,30.75,107.0,0.7,2.0,2019,88,9043.525280898875,3.474719101123596,42.51685393258427,130,17,0 days 01:40:31.090000,KUB,0 days 00:01:19.272000,2.0,,,0 days 00:00:20.755000,0 days 00:00:37.091000,0 days 00:00:21.426000,0 days 01:39:32.591000,0 days 01:40:09.682000,0 days 01:40:31.108000,190.0,186.0,260.0,281.0,False,HARD,28.0,True,Williams,0 days 01:39:11.818000,,1,18.0,False,,False,True,781.4226211004112
50.0,22.6,54.1,1010.8,30.6,132.0,1.2,1.0,2019,88,9176.73623188406,3.460869565217392,43.91304347826087,120,4,0 days 01:41:54.810000,KUB,0 days 00:01:23.720000,2.0,,,0 days 00:00:20.604000,0 days 00:00:40.598000,0 days 00:00:22.518000,0 days 01:40:51.712000,0 days 01:41:32.310000,0 days 01:41:54.828000,,173.0,270.0,254.0,False,HARD,29.0,True,Williams,0 days 01:40:31.090000,,1,18.0,False,,False,True,780.1343791714371
51.0,22.6,53.8,1010.7,31.0,8.0,0.3,1.0,2019,88,9313.389728096678,3.5528700906344413,47.31722054380665,105,0,0 days 01:43:16.889000,KUB,0 days 00:01:22.079000,2.0,,,0 days 00:00:21.379000,0 days 00:00:39.013000,0 days 00:00:21.687000,0 days 01:42:16.207000,0 days 01:42:55.220000,0 days 01:43:16.907000,186.0,174.0,263.0,282.0,False,HARD,30.0,True,Williams,0 days 01:41:54.810000,,1,18.0,False,,False,True,778.8461372424629
52.0,22.7,54.1,1010.8,31.0,150.0,0.9,1.0,2019,88,9364.20303030303,3.560606060606061,47.83030303030303,107,0,0 days 01:44:36.278000,KUB,0 days 00:01:19.389000,2.0,,,0 days 00:00:20.859000,0 days 00:00:37.166000,0 days 00:00:21.364000,0 days 01:43:37.766000,0 days 01:44:14.932000,0 days 01:44:36.296000,190.0,187.0,260.0,283.0,False,HARD,31.0,True,Williams,0 days 01:43:16.889000,,1,18.0,False,,False,True,777.5578953134886
53.0,22.8,53.9,1010.85,30.9,118.0,1.05,2.0,2019,88,9342.337313432836,3.6,47.73432835820896,104,0,0 days 01:45:54.875000,KUB,0 days 00:01:18.597000,2.0,,,0 days 00:00:20.606000,0 days 00:00:36.824000,0 days 00:00:21.167000,0 days 01:44:56.902000,0 days 01:45:33.726000,0 days 01:45:54.893000,194.0,186.0,260.0,282.0,False,HARD,32.0,True,Williams,0 days 01:44:36.278000,,1,18.0,False,,False,True,776.2696533845145
54.0,22.8,54.0,1010.8,30.9,141.0,0.6,1.0,2019,88,9469.48632218845,3.5623100303951367,48.66565349544073,103,0,0 days 01:47:13.586000,KUB,0 days 00:01:18.711000,2.0,,,0 days 00:00:20.734000,0 days 00:00:36.743000,0 days 00:00:21.234000,0 days 01:46:15.627000,0 days 01:46:52.370000,0 days 01:47:13.604000,,185.0,260.0,282.0,False,HARD,33.0,True,Williams,0 days 01:45:54.875000,,1,18.0,False,,False,True,774.9814114555403
55.0,22.7,54.7,1010.8,30.7,153.0,0.0,1.0,2019,88,9253.06886227545,3.604790419161677,47.24850299401198,111,0,0 days 01:48:31.692000,KUB,0 days 00:01:18.106000,2.0,,,0 days 00:00:20.565000,0 days 00:00:36.411000,0 days 00:00:21.130000,0 days 01:47:34.169000,0 days 01:48:10.580000,0 days 01:48:31.710000,203.0,187.0,260.0,281.0,False,HARD,34.0,True,Williams,0 days 01:47:13.586000,,1,18.0,False,,False,True,773.6931695265662
56.0,22.85,54.1,1010.8,30.95,111.0,0.7,2.0,2019,88,9387.350299401198,3.568862275449102,47.535928143712574,104,0,0 days 01:49:51.298000,KUB,0 days 00:01:19.606000,2.0,,,0 days 00:00:20.707000,0 days 00:00:37.096000,0 days 00:00:21.803000,0 days 01:48:52.417000,0 days 01:49:29.513000,0 days 01:49:51.316000,201.0,181.0,260.0,277.0,False,HARD,35.0,True,Williams,0 days 01:48:31.692000,,1,18.0,False,,False,True,772.404927597592
57.0,22.6,54.8,1010.8,30.4,128.0,1.0,1.0,2019,88,9393.783783783783,3.5705705705705704,48.147147147147145,105,0,0 days 01:51:10.241000,KUB,0 days 00:01:18.943000,2.0,,,0 days 00:00:20.748000,0 days 00:00:36.914000,0 days 00:00:21.281000,0 days 01:50:12.064000,0 days 01:50:48.978000,0 days 01:51:10.259000,195.0,185.0,260.0,281.0,False,HARD,36.0,True,Williams,0 days 01:49:51.298000,,1,18.0,False,,False,True,771.1166856686177
58.0,22.6,54.8,1010.8,30.7,0.0,0.6,1.0,2019,88,9390.739393939391,3.5545454545454547,48.0,108,0,0 days 01:52:29.121000,KUB,0 days 00:01:18.880000,2.0,,,0 days 00:00:20.686000,0 days 00:00:36.852000,0 days 00:00:21.342000,0 days 01:51:30.945000,0 days 01:52:07.797000,0 days 01:52:29.139000,194.0,186.0,261.0,281.0,False,HARD,37.0,True,Williams,0 days 01:51:10.241000,,1,18.0,False,,False,True,769.8284437396436
59.0,22.8,54.3,1010.8,30.7,54.0,1.1,1.0,2019,88,9422.102719033232,3.5709969788519635,48.38670694864048,102,0,0 days 01:53:47.714000,KUB,0 days 00:01:18.593000,2.0,,,0 days 00:00:20.703000,0 days 00:00:36.733000,0 days 00:00:21.157000,0 days 01:52:49.842000,0 days 01:53:26.575000,0 days 01:53:47.732000,200.0,187.0,261.0,282.0,False,HARD,38.0,True,Williams,0 days 01:52:29.121000,,1,18.0,False,,False,True,768.5402018106694
60.0,22.7,54.25,1010.75,30.45,156.0,1.05,2.0,2019,88,9393.952095808383,3.586826347305389,48.31736526946108,98,0,0 days 01:55:06.152000,KUB,0 days 00:01:18.438000,2.0,,,0 days 00:00:20.477000,0 days 00:00:36.765000,0 days 00:00:21.196000,0 days 01:54:08.209000,0 days 01:54:44.974000,0 days 01:55:06.170000,198.0,185.0,262.0,281.0,False,HARD,39.0,True,Williams,0 days 01:53:47.714000,,1,18.0,False,,False,True,767.2519598816953
61.0,22.7,54.2,1010.7,30.5,0.0,0.7,1.0,2019,88,9374.843373493975,3.5903614457831323,47.74096385542169,106,0,0 days 01:56:24.826000,KUB,0 days 00:01:18.674000,2.0,,,0 days 00:00:20.680000,0 days 00:00:36.775000,0 days 00:00:21.219000,0 days 01:55:26.850000,0 days 01:56:03.625000,0 days 01:56:24.844000,201.0,186.0,261.0,281.0,False,HARD,40.0,True,Williams,0 days 01:55:06.152000,,1,18.0,False,,False,True,765.963717952721
62.0,22.6,54.6,1010.8,30.5,145.0,0.4,1.0,2019,88,9377.209726443769,3.5288753799392096,47.61702127659574,101,0,0 days 01:57:43.697000,KUB,0 days 00:01:18.871000,2.0,,,0 days 00:00:20.645000,0 days 00:00:36.856000,0 days 00:00:21.370000,0 days 01:56:45.489000,0 days 01:57:22.345000,0 days 01:57:43.715000,202.0,186.0,260.0,282.0,False,HARD,41.0,True,Williams,0 days 01:56:24.826000,,1,18.0,False,,False,True,764.6754760237469
63.0,22.75,54.1,1010.75,30.55,192.5,0.95,2.0,2019,88,9337.822822822824,3.5825825825825826,48.02702702702703,104,0,0 days 01:59:02.380000,KUB,0 days 00:01:18.683000,2.0,,,0 days 00:00:20.452000,0 days 00:00:36.825000,0 days 00:00:21.406000,0 days 01:58:04.167000,0 days 01:58:40.992000,0 days 01:59:02.398000,201.0,184.0,260.0,281.0,False,HARD,42.0,True,Williams,0 days 01:57:43.697000,,1,18.0,False,,False,True,763.3872340947727
64.0,22.9,53.6,1010.7,30.6,121.0,0.7,1.0,2019,88,9367.912912912912,3.5705705705705704,48.4024024024024,99,0,0 days 02:00:21.440000,KUB,0 days 00:01:19.060000,2.0,,,0 days 00:00:20.652000,0 days 00:00:37.026000,0 days 00:00:21.382000,0 days 01:59:23.050000,0 days 02:00:00.076000,0 days 02:00:21.458000,197.0,186.0,260.0,281.0,False,HARD,43.0,True,Williams,0 days 01:59:02.380000,,1,18.0,False,,False,True,762.0989921657986
65.0,22.9,53.3,1010.7,30.6,0.0,0.5,1.0,2019,88,9329.38208955224,3.5522388059701493,46.832835820895525,113,0,0 days 02:01:40.393000,KUB,0 days 00:01:18.953000,2.0,,,0 days 00:00:20.624000,0 days 00:00:36.844000,0 days 00:00:21.485000,0 days 02:00:42.082000,0 days 02:01:18.926000,0 days 02:01:40.411000,199.0,185.0,261.0,280.0,False,HARD,44.0,True,Williams,0 days 02:00:21.440000,,1,18.0,False,,False,True,760.8107502368243
66.0,23.0,53.4,1010.8,30.7,150.0,1.6,1.0,2019,88,9320.919402985077,3.573134328358209,47.471641791044775,103,0,0 days 02:02:59.656000,KUB,0 days 00:01:19.263000,2.0,,,0 days 00:00:20.735000,0 days 00:00:36.979000,0 days 00:00:21.549000,0 days 02:02:01.146000,0 days 02:02:38.125000,0 days 02:02:59.674000,196.0,186.0,260.0,280.0,False,HARD,45.0,True,Williams,0 days 02:01:40.393000,,1,18.0,False,,False,True,759.5225083078501
67.0,23.1,52.75,1010.75,30.75,47.5,0.65,2.0,2019,88,9398.389221556889,3.580838323353293,47.91017964071856,102,0,0 days 02:04:18.800000,KUB,0 days 00:01:19.144000,2.0,,,0 days 00:00:20.722000,0 days 00:00:37.078000,0 days 00:00:21.344000,0 days 02:03:20.396000,0 days 02:03:57.474000,0 days 02:04:18.818000,197.0,187.0,261.0,280.0,False,HARD,46.0,True,Williams,0 days 02:02:59.656000,,1,18.0,False,,False,True,758.234266378876
68.0,23.0,53.2,1010.7,30.4,129.0,0.5,1.0,2019,88,9396.131498470948,3.5718654434250765,47.62996941896024,102,0,0 days 02:05:37.453000,KUB,0 days 00:01:18.653000,2.0,,,0 days 00:00:20.580000,0 days 00:00:36.865000,0 days 00:00:21.208000,0 days 02:04:39.398000,0 days 02:05:16.263000,0 days 02:05:37.471000,200.0,184.0,261.0,280.0,False,HARD,47.0,True,Williams,0 days 02:04:18.800000,,1,18.0,False,,False,True,756.9460244499018
69.0,23.0,53.2,1010.7,30.4,148.0,1.0,1.0,2019,88,9335.369696969698,3.633333333333333,48.03333333333333,105,0,0 days 02:06:55.925000,KUB,0 days 00:01:18.472000,2.0,,,0 days 00:00:20.420000,0 days 00:00:36.810000,0 days 00:00:21.242000,0 days 02:05:57.891000,0 days 02:06:34.701000,0 days 02:06:55.943000,206.0,185.0,260.0,280.0,False,HARD,48.0,True,Williams,0 days 02:05:37.453000,,1,18.0,False,,False,True,755.6577825209276
70.0,22.95,53.8,1010.75,30.5,166.0,1.85,1.0,2019,88,9376.321321321322,3.561561561561561,47.87087087087088,108,0,0 days 02:08:14.365000,KUB,0 days 00:01:18.440000,2.0,,,0 days 00:00:20.540000,0 days 00:00:36.712000,0 days 00:00:21.188000,0 days 02:07:16.483000,0 days 02:07:53.195000,0 days 02:08:14.383000,195.0,187.0,261.0,280.0,False,HARD,49.0,True,Williams,0 days 02:06:55.925000,,1,18.0,False,,False,True,754.3695405919534
71.0,23.0,54.1,1010.7,30.6,159.0,1.1,0.0,2019,88,9372.626506024097,3.5963855421686746,47.4277108433735,105,0,0 days 02:09:33.125000,KUB,0 days 00:01:18.760000,2.0,,,0 days 00:00:20.590000,0 days 00:00:36.953000,0 days 00:00:21.217000,0 days 02:08:34.973000,0 days 02:09:11.926000,0 days 02:09:33.143000,197.0,185.0,260.0,280.0,False,HARD,50.0,True,Williams,0 days 02:08:14.365000,,1,18.0,False,,False,True,753.0812986629793
72.0,23.0,53.5,1010.7,30.6,115.0,1.6,0.0,2019,88,8912.88319088319,3.455840455840456,39.0,127,0,0 days 02:10:51.893000,KUB,0 days 00:01:18.768000,2.0,,,0 days 00:00:20.605000,0 days 00:00:36.770000,0 days 00:00:21.393000,0 days 02:09:53.748000,0 days 02:10:30.518000,0 days 02:10:51.911000,195.0,187.0,261.0,280.0,False,HARD,51.0,True,Williams,0 days 02:09:33.125000,,1,18.0,False,,False,True,751.7930567340051
73.0,23.0,53.650000000000006,1010.7,30.55,75.5,1.9,0.0,2019,88,9349.894259818731,3.5498489425981874,47.57703927492447,106,0,0 days 02:12:15.950000,KUB,0 days 00:01:24.057000,2.0,,,0 days 00:00:21.574000,0 days 00:00:40.347000,0 days 00:00:22.136000,0 days 02:11:13.485000,0 days 02:11:53.832000,0 days 02:12:15.968000,110.0,178.0,262.0,214.0,False,HARD,52.0,True,Williams,0 days 02:10:51.893000,,1,18.0,False,,False,True,750.504814805031
74.0,23.0,54.1,1010.7,30.4,158.0,0.9,0.0,2019,88,9376.429429429429,3.5945945945945947,47.969969969969966,117,0,0 days 02:13:35.165000,KUB,0 days 00:01:19.215000,2.0,,,0 days 00:00:20.772000,0 days 00:00:37.073000,0 days 00:00:21.370000,0 days 02:12:36.740000,0 days 02:13:13.813000,0 days 02:13:35.183000,194.0,183.0,261.0,281.0,False,HARD,53.0,True,Williams,0 days 02:12:15.950000,,1,18.0,False,,False,True,749.2165728760567
75.0,23.2,53.0,1010.7,30.5,147.0,1.7,0.0,2019,88,9329.958083832336,3.6017964071856285,48.05688622754491,117,0,0 days 02:14:54.053000,KUB,0 days 00:01:18.888000,2.0,,,0 days 00:00:20.658000,0 days 00:00:36.844000,0 days 00:00:21.386000,0 days 02:13:55.841000,0 days 02:14:32.685000,0 days 02:14:54.071000,191.0,186.0,261.0,281.0,False,HARD,54.0,True,Williams,0 days 02:13:35.165000,,1,18.0,False,,False,True,747.9283309470825
76.0,23.2,52.8,1010.6,30.8,167.0,1.4,0.0,2019,88,9224.383480825958,3.56047197640118,45.78761061946903,118,0,0 days 02:16:12.830000,KUB,0 days 00:01:18.777000,2.0,,,0 days 00:00:20.514000,0 days 00:00:36.847000,0 days 00:00:21.416000,0 days 02:15:14.585000,0 days 02:15:51.432000,0 days 02:16:12.848000,196.0,186.0,261.0,281.0,False,HARD,55.0,True,Williams,0 days 02:14:54.053000,,1,18.0,False,,False,True,746.6400890181084
77.0,23.45,52.0,1010.65,30.8,194.0,1.2999999999999998,0.0,2019,88,6110.87795992714,2.774134790528233,6.95264116575592,88,0,0 days 02:17:33.196000,KUB,0 days 00:01:20.366000,2.0,,,0 days 00:00:21.146000,0 days 00:00:37.303000,0 days 00:00:21.917000,0 days 02:16:33.994000,0 days 02:17:11.297000,0 days 02:17:33.214000,194.0,184.0,262.0,278.0,False,HARD,56.0,True,Williams,0 days 02:16:12.830000,,12,18.0,False,,False,True,745.3518470891341
1.0,22.4,52.0,1011.1,34.4,59.0,0.9,0.0,2019,99,9015.777456647398,3.722543352601156,44.190751445086704,110,0,0 days 00:34:23.528000,GIO,0 days 00:01:37.837000,1.0,,,,0 days 00:00:42.764000,0 days 00:00:22.698000,,0 days 00:34:00.965000,0 days 00:34:23.697000,160.0,173.0,260.0,278.0,False,SOFT,1.0,True,Alfa Romeo Racing,0 days 00:32:45.521000,,12,19.0,False,,False,False,849.9744541253934
2.0,22.2,52.9,1011.1,34.0,186.0,0.4,0.0,2019,99,9262.378698224851,3.665680473372781,45.76923076923077,106,15,0 days 00:35:45.494000,GIO,0 days 00:01:21.966000,1.0,,,0 days 00:00:21.830000,0 days 00:00:38.260000,0 days 00:00:21.876000,0 days 00:34:45.358000,0 days 00:35:23.618000,0 days 00:35:45.494000,183.0,179.0,262.0,290.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:34:23.528000,,1,19.0,False,,False,True,848.6071208154052
3.0,22.3,53.1,1011.1,34.3,268.0,1.2,0.0,2019,99,9308.828402366864,3.754437869822485,45.42899408284024,103,23,0 days 00:37:05.816000,GIO,0 days 00:01:20.322000,1.0,,,0 days 00:00:21.535000,0 days 00:00:37.382000,0 days 00:00:21.405000,0 days 00:36:07.029000,0 days 00:36:44.411000,0 days 00:37:05.816000,192.0,186.0,269.0,286.0,True,SOFT,3.0,True,Alfa Romeo Racing,0 days 00:35:45.494000,,1,19.0,False,,False,True,847.2397875054171
4.0,22.4,52.95,1011.0,34.3,357.5,0.85,2.0,2019,99,9223.368421052632,3.707602339181287,41.85672514619883,94,3,0 days 00:38:25.699000,GIO,0 days 00:01:19.883000,1.0,,,0 days 00:00:21.294000,0 days 00:00:37.315000,0 days 00:00:21.274000,0 days 00:37:27.110000,0 days 00:38:04.425000,0 days 00:38:25.699000,186.0,179.0,268.0,287.0,True,SOFT,4.0,True,Alfa Romeo Racing,0 days 00:37:05.816000,,1,19.0,False,,False,True,845.8724541954289
5.0,22.7,52.6,1011.0,34.6,148.0,0.6,1.0,2019,99,9391.626139817628,3.741641337386018,45.95136778115501,85,17,0 days 00:39:46.671000,GIO,0 days 00:01:20.972000,1.0,,,0 days 00:00:21.341000,0 days 00:00:37.704000,0 days 00:00:21.927000,0 days 00:38:47.040000,0 days 00:39:24.744000,0 days 00:39:46.671000,180.0,173.0,259.0,263.0,False,SOFT,5.0,True,Alfa Romeo Racing,0 days 00:38:25.699000,,1,19.0,False,,False,True,844.5051208854408
6.0,22.9,52.2,1011.0,34.6,0.0,0.4,1.0,2019,99,9271.721893491123,3.724852071005917,42.70118343195266,97,17,0 days 00:41:05.152000,GIO,0 days 00:01:18.481000,1.0,,,0 days 00:00:20.590000,0 days 00:00:36.482000,0 days 00:00:21.409000,0 days 00:40:07.261000,0 days 00:40:43.743000,0 days 00:41:05.152000,190.0,186.0,266.0,285.0,True,SOFT,6.0,True,Alfa Romeo Racing,0 days 00:39:46.671000,,12,19.0,False,,False,True,843.1377875754526
7.0,22.85,51.85,1011.05,34.3,101.0,0.55,2.0,2019,99,9312.623145400594,3.679525222551929,42.14836795252226,100,20,0 days 00:42:25.428000,GIO,0 days 00:01:20.276000,1.0,,,0 days 00:00:21.596000,0 days 00:00:37.634000,0 days 00:00:21.046000,0 days 00:41:26.748000,0 days 00:42:04.382000,0 days 00:42:25.428000,182.0,185.0,266.0,275.0,False,SOFT,7.0,True,Alfa Romeo Racing,0 days 00:41:05.152000,,1,19.0,False,,False,True,841.7704542654644
8.0,22.9,51.5,1011.1,34.3,0.0,0.4,1.0,2019,99,9080.205128205129,3.5868945868945867,40.94871794871795,112,22,0 days 00:43:45.396000,GIO,0 days 00:01:19.968000,1.0,,,0 days 00:00:20.923000,0 days 00:00:37.320000,0 days 00:00:21.725000,0 days 00:42:46.351000,0 days 00:43:23.671000,0 days 00:43:45.396000,185.0,184.0,266.0,276.0,False,SOFT,8.0,True,Alfa Romeo Racing,0 days 00:42:25.428000,,12,19.0,False,,False,True,840.4031209554763
9.0,22.7,52.2,1011.0,33.8,0.0,0.7,1.0,2019,99,8680.184491978609,3.342245989304813,33.33422459893048,105,2,0 days 00:45:08.474000,GIO,0 days 00:01:23.078000,1.0,,,0 days 00:00:21.139000,0 days 00:00:40.078000,0 days 00:00:21.861000,0 days 00:44:06.535000,0 days 00:44:46.613000,0 days 00:45:08.474000,159.0,179.0,267.0,271.0,False,SOFT,9.0,True,Alfa Romeo Racing,0 days 00:43:45.396000,,12,17.0,False,,False,True,839.0357876454881
10.0,22.65,52.05,1010.9,34.0,36.0,0.45,2.0,2019,99,8486.510204081633,2.82766439909297,23.984126984126984,96,0,0 days 00:46:38.225000,GIO,0 days 00:01:29.751000,1.0,,,0 days 00:00:21.553000,0 days 00:00:37.978000,0 days 00:00:30.220000,0 days 00:45:30.027000,0 days 00:46:08.005000,0 days 00:46:38.225000,179.0,177.0,176.0,283.0,False,SOFT,10.0,True,Alfa Romeo Racing,0 days 00:45:08.474000,,124,17.0,False,,False,False,837.6684543355
11.0,22.95,51.6,1011.0,34.3,245.5,0.6499999999999999,2.0,2019,99,8554.449172576833,2.955082742316785,29.06382978723404,95,0,0 days 00:48:22.918000,GIO,0 days 00:01:44.693000,1.0,,,0 days 00:00:29.612000,0 days 00:00:47.805000,0 days 00:00:27.276000,0 days 00:47:07.837000,0 days 00:47:55.642000,0 days 00:48:22.918000,149.0,126.0,184.0,215.0,False,SOFT,11.0,True,Alfa Romeo Racing,0 days 00:46:38.225000,,4,16.0,False,,False,False,836.3011210255117
12.0,22.9,51.8,1010.95,34.1,253.0,0.5,2.0,2019,99,8803.935,3.07,32.25,107,0,0 days 00:50:02.957000,GIO,0 days 00:01:40.039000,1.0,,,0 days 00:00:27.690000,0 days 00:00:45.328000,0 days 00:00:27.021000,0 days 00:48:50.608000,0 days 00:49:35.936000,0 days 00:50:02.957000,135.0,141.0,188.0,236.0,False,SOFT,12.0,True,Alfa Romeo Racing,0 days 00:48:22.918000,,4,16.0,False,,False,False,834.9337877155236
13.0,22.95,51.85,1010.95,34.349999999999994,148.5,1.4,2.0,2019,99,8288.73076923077,2.6645299145299144,26.28418803418804,126,0,0 days 00:51:37.922000,GIO,0 days 00:01:34.965000,1.0,,,0 days 00:00:26.125000,0 days 00:00:44.280000,0 days 00:00:24.560000,0 days 00:50:29.082000,0 days 00:51:13.362000,0 days 00:51:37.922000,123.0,152.0,221.0,230.0,False,SOFT,13.0,True,Alfa Romeo Racing,0 days 00:50:02.957000,,4,16.0,False,,False,False,833.5664544055355
14.0,22.9,52.1,1011.0,34.2,140.0,1.4,1.0,2019,99,8200.124153498871,3.239277652370203,34.417607223476296,144,0,0 days 00:53:27.633000,GIO,0 days 00:01:49.711000,1.0,,,0 days 00:00:29.893000,0 days 00:00:52.510000,0 days 00:00:27.308000,0 days 00:52:07.815000,0 days 00:53:00.325000,0 days 00:53:27.633000,117.0,98.0,259.0,180.0,False,SOFT,14.0,True,Alfa Romeo Racing,0 days 00:51:37.922000,,41,16.0,False,,False,False,832.1991210955473
15.0,22.8,51.7,1010.9,34.2,0.0,1.2,1.0,2019,99,9355.03846153846,3.5710059171597632,43.42011834319526,108,0,0 days 00:55:13.140000,GIO,0 days 00:01:45.507000,1.0,,,0 days 00:00:21.942000,0 days 00:00:38.083000,0 days 00:00:45.482000,0 days 00:53:49.575000,0 days 00:54:27.658000,0 days 00:55:13.140000,170.0,180.0,258.0,287.0,False,SOFT,15.0,True,Alfa Romeo Racing,0 days 00:53:27.633000,,12,20.0,False,,False,True,830.8317877855592
16.0,22.7,51.95,1011.0,33.8,76.5,0.55,2.0,2019,99,9398.719402985074,3.746268656716418,45.95223880597015,98,19,0 days 00:56:33.858000,GIO,0 days 00:01:20.718000,1.0,,,0 days 00:00:22.781000,0 days 00:00:36.677000,0 days 00:00:21.260000,0 days 00:55:35.921000,0 days 00:56:12.598000,0 days 00:56:33.858000,163.0,185.0,261.0,279.0,False,SOFT,16.0,True,Alfa Romeo Racing,0 days 00:55:13.140000,,1,19.0,False,,False,True,829.464454475571
17.0,22.5,52.6,1010.9,33.5,127.0,0.6,1.0,2019,99,9306.790560471976,3.68141592920354,45.27138643067847,103,21,0 days 00:57:52.822000,GIO,0 days 00:01:18.964000,1.0,,,0 days 00:00:20.947000,0 days 00:00:36.833000,0 days 00:00:21.184000,0 days 00:56:54.805000,0 days 00:57:31.638000,0 days 00:57:52.822000,196.0,182.0,267.0,282.0,False,SOFT,17.0,True,Alfa Romeo Racing,0 days 00:56:33.858000,,1,19.0,False,,False,True,828.0971211655828
18.0,22.7,52.0,1010.9,33.5,328.0,1.2,1.0,2019,99,9194.183431952662,3.71301775147929,44.79289940828402,102,20,0 days 00:59:12.915000,GIO,0 days 00:01:20.093000,1.0,,,0 days 00:00:21.156000,0 days 00:00:37.300000,0 days 00:00:21.637000,0 days 00:58:13.978000,0 days 00:58:51.278000,0 days 00:59:12.915000,190.0,185.0,269.0,285.0,False,SOFT,18.0,True,Alfa Romeo Racing,0 days 00:57:52.822000,,1,19.0,False,,False,True,826.7297878555946
19.0,23.0,51.400000000000006,1010.9,33.65,82.5,0.8,2.0,2019,99,9203.755813953489,3.668604651162791,43.09883720930232,108,21,0 days 01:00:33.461000,GIO,0 days 00:01:20.546000,1.0,,,0 days 00:00:21.403000,0 days 00:00:37.557000,0 days 00:00:21.586000,0 days 00:59:34.318000,0 days 01:00:11.875000,0 days 01:00:33.461000,194.0,187.0,267.0,282.0,False,SOFT,19.0,True,Alfa Romeo Racing,0 days 00:59:12.915000,,1,19.0,False,,False,True,825.3624545456065
20.0,23.3,50.1,1010.9,34.0,329.0,0.9,1.0,2019,99,9190.48538011696,3.675438596491228,44.3654970760234,102,20,0 days 01:01:54.735000,GIO,0 days 00:01:21.274000,1.0,,,0 days 00:00:21.217000,0 days 00:00:37.883000,0 days 00:00:22.174000,0 days 01:00:54.678000,0 days 01:01:32.561000,0 days 01:01:54.735000,188.0,182.0,268.0,284.0,False,SOFT,20.0,True,Alfa Romeo Racing,0 days 01:00:33.461000,,1,19.0,False,,False,True,823.9951212356184
21.0,23.4,50.2,1010.8,33.8,30.0,1.0,1.0,2019,99,9578.419452887538,3.811550151975684,50.77811550151976,89,8,0 days 01:03:15.945000,GIO,0 days 00:01:21.210000,1.0,,,0 days 00:00:21.731000,0 days 00:00:37.671000,0 days 00:00:21.808000,0 days 01:02:16.466000,0 days 01:02:54.137000,0 days 01:03:15.945000,190.0,183.0,265.0,282.0,False,SOFT,21.0,True,Alfa Romeo Racing,0 days 01:01:54.735000,,1,18.0,False,,False,True,822.6277879256302
22.0,23.65,50.15,1010.9,33.9,132.0,0.85,2.0,2019,99,9481.15644171779,3.745398773006135,49.0521472392638,90,0,0 days 01:04:33.275000,GIO,0 days 00:01:17.330000,1.0,,,0 days 00:00:20.397000,0 days 00:00:36.260000,0 days 00:00:20.673000,0 days 01:03:36.342000,0 days 01:04:12.602000,0 days 01:04:33.275000,204.0,191.0,257.0,277.0,True,SOFT,22.0,True,Alfa Romeo Racing,0 days 01:03:15.945000,,1,18.0,False,,False,True,821.2604546156421
