LapNumber,TrackTemp,RPM,Throttle,Brake,DRS,LapTime,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Weight,PitDuration
24.0,27.700000000000003,9398.74183006536,41.99346405228758,93,0,84.584,1,6.0,2.0,1,0,866.7192937924715,0.0
25.0,27.9,9289.355987055016,40.3042071197411,96,0,82.965,1,6.0,3.0,1,0,865.4272415065694,0.0
26.0,27.9,8349.790748898678,19.687224669603523,108,0,82.674,1,6.0,4.0,1,2,864.1351892206673,0.0
27.0,28.15,8191.171247357294,13.966173361522198,28,0,120.175,0,6.0,5.0,1,3,862.8431369347652,0.0
28.0,28.7,8253.373576309796,19.75170842824601,91,0,126.222,0,6.0,6.0,1,3,861.551084648863,0.0
29.0,28.254166666666663,2255.950085470085,4.32991452991453,365,0,118.806,0,6.0,7.0,1,3,860.2590323629609,0.0
32.0,28.4,9417.489096573208,40.74454828660436,98,0,122.493,0,5.0,2.0,1,0,856.3828755052546,0.0
33.0,28.6,9192.150170648463,38.97610921501707,95,0,83.603,0,5.0,3.0,1,0,855.0908232193524,0.0
34.0,28.8,9269.328947368422,42.89473684210526,87,0,81.169,1,5.0,4.0,1,0,853.7987709334502,0.0
35.0,28.85,9327.278911564626,43.85714285714285,84,0,79.85,1,5.0,5.0,1,0,852.5067186475482,0.0
36.0,28.9,9281.128378378378,45.148648648648646,79,0,79.018,1,5.0,6.0,1,0,851.214666361646,0.0
37.0,29.1,9380.633561643835,44.29794520547945,86,0,78.481,1,5.0,7.0,1,0,849.9226140757439,0.0
38.0,28.950000000000003,9401.291666666666,44.763888888888886,84,0,77.542,1,5.0,8.0,1,0,848.6305617898417,0.0
39.0,28.8,9454.12323943662,46.42605633802817,78,0,77.044,1,5.0,9.0,1,0,847.3385095039396,0.0
40.0,28.7,9575.71875,47.33680555555556,78,0,76.543,1,5.0,10.0,1,0,846.0464572180375,0.0
41.0,28.9,9438.458620689657,46.86551724137931,83,0,76.273,1,5.0,11.0,1,0,844.7544049321353,0.0
42.0,29.25,9364.95205479452,44.773972602739725,81,0,76.962,0,5.0,12.0,1,0,843.4623526462333,0.0
43.0,29.4,9462.578231292517,44.64965986394558,86,0,77.426,0,5.0,13.0,1,0,842.1703003603311,0.0
44.0,29.5,9444.986301369863,45.79794520547945,81,0,77.092,0,5.0,14.0,1,0,840.878248074429,0.0
45.0,28.85,9457.272084805654,47.003533568904594,71,0,76.761,0,5.0,15.0,1,0,839.5861957885269,0.0
46.0,29.0,9510.013986013986,46.51398601398601,84,0,76.758,0,5.0,16.0,1,0,838.2941435026248,0.0
47.0,29.0,9495.667796610169,47.67457627118644,81,0,76.052,1,5.0,17.0,1,0,837.0020912167226,0.0
48.0,29.6,9443.691228070176,45.70877192982456,83,0,76.195,0,5.0,18.0,1,0,835.7100389308205,0.0
49.0,29.75,9460.90287769784,44.92446043165467,78,0,76.906,0,5.0,19.0,1,0,834.4179866449184,0.0
50.0,29.5,9363.868965517242,45.59310344827586,76,0,76.832,0,5.0,20.0,1,0,833.1259343590162,0.0
51.0,29.5,9422.551839464884,46.44147157190636,81,0,77.503,0,5.0,21.0,1,0,831.8338820731142,0.0
52.0,29.2,9329.73519163763,46.142857142857146,78,0,77.241,0,5.0,22.0,1,0,830.541829787212,0.0
53.0,29.2,9400.741258741258,46.17832167832168,77,0,77.668,0,5.0,23.0,1,0,829.2497775013098,0.0
54.0,29.2,9292.033898305084,44.13898305084746,83,13,77.692,0,5.0,24.0,1,0,827.9577252154078,0.0
55.0,29.1,9216.583333333334,43.583333333333336,91,16,78.227,0,5.0,25.0,1,0,826.6656729295056,0.0
56.0,29.1,9270.214532871973,44.003460207612456,86,13,78.731,0,5.0,26.0,1,1,825.3736206436035,0.0
57.0,29.1,9162.104166666666,41.85069444444444,86,13,78.916,0,5.0,27.0,1,1,824.0815683577014,0.0
58.0,29.1,9338.81,45.67666666666667,91,19,79.15,0,5.0,28.0,1,0,822.7895160717992,0.0
59.0,29.4,9332.368600682594,45.37883959044368,90,17,79.015,0,5.0,29.0,1,0,821.4974637858971,0.0
60.0,29.1,9273.64784053156,43.9734219269103,90,17,78.67,0,5.0,30.0,1,1,820.205411499995,0.0
61.0,29.1,9353.378006872852,45.19243986254296,85,17,78.904,0,5.0,31.0,1,0,818.9133592140929,0.0
62.0,29.0,9446.549295774648,44.75704225352113,85,17,78.123,0,5.0,32.0,1,0,817.6213069281907,0.0
63.0,29.5,9421.006944444443,46.71527777777778,86,16,77.768,0,5.0,33.0,1,0,816.3292546422887,0.0
64.0,30.05,4088.73417721519,5.3647871116225545,75,0,77.965,0,5.0,34.0,1,0,815.0372023563865,0.0
1.0,29.1,8370.270433905147,28.88799192734612,292,0,182.581,0,7.0,1.0,1,1,898.7173354474022,0.0
3.0,28.700000000000003,9211.036363636364,32.348051948051946,115,0,103.994,0,6.0,1.0,1,0,896.0611327958139,0.0
4.0,28.5,9317.610215053764,33.36827956989247,118,0,102.417,0,6.0,2.0,1,0,894.7330314700198,0.0
5.0,28.45,9334.913838120105,33.85117493472585,116,0,99.431,1,6.0,3.0,1,1,893.4049301442257,0.0
6.0,28.4,9455.60054347826,35.16847826086956,115,0,98.346,1,6.0,4.0,1,0,892.0768288184315,0.0
7.0,28.2,9323.137096774191,32.81989247311828,118,0,97.686,1,6.0,5.0,1,0,890.7487274926375,0.0
8.0,28.1,9349.329670329673,32.33791208791209,130,0,98.733,0,6.0,6.0,1,0,889.4206261668434,0.0
9.0,28.25,9302.573333333334,32.541333333333334,132,0,98.489,0,6.0,7.0,1,0,888.0925248410492,0.0
10.0,27.9,9363.638356164383,34.08767123287672,133,0,99.615,0,6.0,8.0,1,1,886.7644235152551,0.0
11.0,27.450000000000003,9176.944,33.885333333333335,133,0,98.408,0,6.0,9.0,1,1,885.436322189461,0.0
12.0,27.1,9296.997245179064,32.88429752066116,122,0,98.79,0,6.0,10.0,1,0,884.1082208636668,0.0
13.0,27.0,9442.373595505618,39.1123595505618,118,0,96.803,1,6.0,11.0,1,0,882.7801195378727,0.0
14.0,26.4,9412.196629213484,36.764044943820224,118,0,91.251,1,6.0,12.0,1,0,881.4520182120787,0.0
15.0,27.1,9285.518731988474,34.98847262247838,119,0,92.928,0,6.0,13.0,1,0,880.1239168862845,0.0
16.0,26.9,9150.055710306407,34.6991643454039,128,0,95.031,0,6.0,14.0,1,0,878.7958155604904,0.0
17.0,26.85,9128.311239193084,35.976945244956774,118,0,95.185,0,6.0,15.0,1,1,877.4677142346962,0.0
18.0,27.1,9272.190751445089,37.86705202312139,114,0,93.628,0,6.0,16.0,1,0,876.1396129089021,0.0
19.0,27.1,9353.238636363636,38.86647727272727,103,0,93.413,0,6.0,17.0,1,0,874.811511583108,0.0
20.0,27.55,9341.461756373938,39.096317280453256,106,0,92.164,0,6.0,18.0,1,1,873.4834102573138,0.0
21.0,27.4,8492.231651376147,32.96788990825688,153,0,92.326,0,6.0,19.0,1,0,872.1553089315198,0.0
22.0,27.3,9726.163323782235,39.94555873925501,109,0,113.986,0,6.0,20.0,1,0,870.8272076057256,28.702
23.0,27.2,9770.751633986927,41.65032679738562,103,0,92.315,0,6.0,21.0,1,0,869.4991062799315,0.0
24.0,27.700000000000003,9712.848387096774,45.770967741935486,94,0,84.537,1,6.0,22.0,1,0,868.1710049541374,0.0
25.0,27.9,8461.210772833723,26.950819672131143,132,0,82.886,1,6.0,23.0,1,0,866.8429036283433,0.0
26.0,27.9,8605.165887850468,29.953271028037385,121,0,112.949,0,6.0,24.0,1,2,865.5148023025491,0.0
27.0,28.15,8325.469483568075,28.61971830985916,114,0,113.66,0,6.0,25.0,1,3,864.186700976755,0.0
28.0,28.7,9292.986376021798,35.91825613079019,110,0,116.331,0,6.0,26.0,1,3,862.858599650961,0.0
29.0,28.254166666666663,1792.185812095854,8.744009128946367,517,0,97.816,0,6.0,27.0,1,3,861.5304983251667,0.0
31.0,28.0,8825.459854014598,31.33333333333333,123,0,133.363,0,6.0,9.0,0,0,858.8742956735786,0.0
32.0,28.4,9556.305295950157,40.50155763239876,103,0,112.018,0,6.0,10.0,0,0,857.5461943477844,0.0
33.0,28.6,9628.616393442622,42.65573770491803,93,0,85.049,0,6.0,11.0,0,0,856.2180930219903,0.0
34.0,28.8,9599.783870967742,43.81612903225806,101,0,82.744,1,6.0,12.0,0,0,854.8899916961961,0.0
35.0,28.85,9472.785256410256,44.01923076923077,90,0,82.421,1,6.0,13.0,0,0,853.561890370402,0.0
36.0,28.9,9713.35737704918,44.704918032786885,86,0,82.393,1,6.0,14.0,0,0,852.233789044608,0.0
37.0,29.1,9631.605263157897,45.82236842105263,90,0,81.62,1,6.0,15.0,0,0,850.9056877188139,0.0
38.0,28.950000000000003,9511.29900332226,45.05980066445183,89,14,81.656,0,6.0,16.0,0,0,849.5775863930197,0.0
39.0,28.8,9455.076411960134,45.49169435215947,85,12,80.527,1,6.0,17.0,0,0,848.2494850672256,0.0
40.0,28.7,9388.167785234898,44.79530201342282,82,18,80.13,1,6.0,18.0,0,0,846.9213837414314,0.0
41.0,28.9,9435.951612903224,45.35806451612903,90,17,80.09,1,6.0,19.0,0,0,845.5932824156373,0.0
42.0,29.25,9512.148648648648,47.02702702702703,76,1,79.773,1,6.0,20.0,0,0,844.2651810898432,0.0
43.0,29.4,9500.197368421052,46.38486842105263,80,17,79.343,1,6.0,21.0,0,0,842.937079764049,0.0
44.0,29.5,9476.602076124567,43.69204152249135,82,0,79.202,1,6.0,22.0,0,0,841.608978438255,0.0
45.0,28.85,9465.42345276873,46.39739413680782,89,0,79.925,0,6.0,23.0,0,0,840.2808771124609,0.0
46.0,29.0,9549.664383561643,47.83904109589041,76,0,79.4,0,6.0,24.0,0,0,838.9527757866667,0.0
47.0,29.0,9667.334448160536,45.84615384615385,85,0,79.018,1,6.0,25.0,0,0,837.6246744608726,0.0
48.0,29.6,9404.642361111111,45.739583333333336,76,0,78.022,1,6.0,26.0,0,0,836.2965731350785,0.0
49.0,29.75,9660.410958904107,48.945205479452056,79,0,78.315,0,6.0,27.0,0,0,834.9684718092843,0.0
50.0,29.5,9566.513513513511,48.13513513513514,76,0,78.564,0,6.0,28.0,0,0,833.6403704834902,0.0
51.0,29.5,9561.51186440678,48.227118644067794,76,0,78.073,0,6.0,29.0,0,0,832.3122691576962,0.0
52.0,29.2,9618.312056737588,48.41489361702128,77,0,78.232,0,6.0,30.0,0,0,830.984167831902,0.0
53.0,29.2,9597.65986394558,47.17687074829932,86,0,77.696,1,6.0,31.0,0,0,829.6560665061079,0.0
54.0,29.2,9781.531986531989,49.43771043771044,77,0,78.031,0,6.0,32.0,0,0,828.3279651803138,0.0
55.0,29.1,9709.875862068966,50.320689655172416,76,16,77.514,1,6.0,33.0,0,0,826.9998638545196,0.0
56.0,29.1,9504.447183098591,47.352112676056336,75,17,77.871,0,6.0,34.0,0,1,825.6717625287255,0.0
57.0,29.1,9604.764505119454,46.96587030716724,79,5,77.997,0,6.0,35.0,0,0,824.3436612029313,0.0
58.0,29.1,9696.392617449665,47.57382550335571,82,0,78.092,0,6.0,36.0,0,0,823.0155598771373,0.0
59.0,29.4,9707.33103448276,47.25862068965517,83,15,77.966,0,6.0,37.0,0,1,821.6874585513432,0.0
60.0,29.1,9668.181818181818,47.60839160839161,76,17,77.582,0,6.0,38.0,0,0,820.359357225549,0.0
61.0,29.1,9673.328719723184,48.79930795847751,82,17,77.344,1,6.0,39.0,0,0,819.0312558997549,0.0
62.0,29.0,9748.068493150686,47.93150684931507,85,18,78.122,0,6.0,40.0,0,0,817.7031545739608,0.0
63.0,29.5,9802.384353741496,49.57823129251701,85,20,78.478,0,6.0,41.0,0,0,816.3750532481666,0.0
64.0,30.05,5587.805722891566,7.188253012048193,52,0,78.151,0,6.0,42.0,0,0,815.0469519223725,0.0
1.0,29.1,6981.926605504587,18.460550458715595,201,0,155.297,0,7.0,1.0,1,1,897.5043238486754,0.0
2.0,28.700000000000003,8446.874055415617,27.16372795969773,136,0,143.143,1,7.0,2.0,1,3,896.1929741642539,0.0
3.0,28.700000000000003,8336.923076923076,26.8025641025641,139,0,104.57,1,7.0,3.0,1,0,894.8816244798322,0.0
4.0,28.5,8750.997361477572,30.480211081794195,134,0,102.377,1,7.0,4.0,1,0,893.5702747954107,0.0
5.0,28.45,8561.05361930295,31.49329758713137,127,0,100.229,1,7.0,5.0,1,0,892.2589251109891,0.0
6.0,28.4,8597.306282722513,32.824607329842934,129,0,98.27,1,7.0,6.0,1,1,890.9475754265675,0.0
7.0,28.2,8622.82972972973,31.697297297297297,131,0,98.134,1,7.0,7.0,1,0,889.6362257421459,0.0
8.0,28.1,8695.214899713466,33.825214899713465,123,0,97.285,1,7.0,8.0,1,0,888.3248760577243,0.0
9.0,28.25,8678.062330623306,31.54471544715447,132,0,96.854,1,7.0,9.0,1,0,887.0135263733027,0.0
10.0,27.9,8723.44537815126,33.57983193277311,122,0,96.883,0,7.0,10.0,1,1,885.7021766888811,0.0
11.0,27.450000000000003,8627.539772727272,34.375,111,0,95.987,1,7.0,11.0,1,1,884.3908270044595,0.0
12.0,27.1,8772.063360881542,33.65289256198347,122,0,95.597,1,7.0,12.0,1,0,883.079477320038,0.0
13.0,27.0,8892.058171745153,34.9196675900277,124,0,94.104,1,7.0,13.0,1,0,881.7681276356163,0.0
14.0,26.4,8551.262108262108,35.2962962962963,107,0,93.245,1,7.0,14.0,1,0,880.4567779511948,0.0
15.0,27.1,8182.416873449131,37.851116625310176,124,0,92.815,1,7.0,15.0,1,0,879.1454282667733,0.0
16.0,26.9,8993.663793103447,38.46264367816092,114,0,108.107,0,7.0,16.0,1,0,877.8340785823516,24.271
17.0,26.85,9309.193650793652,42.9936507936508,99,0,92.141,0,7.0,17.0,1,1,876.52272889793,0.0
18.0,27.1,9216.140625,41.634375,96,0,85.215,1,7.0,18.0,1,0,875.2113792135084,0.0
19.0,27.1,9199.204819277107,38.94879518072289,105,0,86.966,0,7.0,19.0,1,0,873.9000295290869,0.0
20.0,27.55,9202.332361516035,39.30612244897959,107,0,88.792,0,7.0,20.0,1,0,872.5886798446653,0.0
21.0,27.4,8674.222222222223,44.20959595959596,117,0,89.371,0,7.0,21.0,1,1,871.2773301602437,0.0
22.0,27.3,9239.435967302452,37.40599455040872,122,0,103.44,0,7.0,22.0,1,0,869.9659804758221,24.552
23.0,27.2,9296.436305732484,40.09235668789809,113,0,94.149,0,6.0,1.0,1,0,868.6546307914005,0.0
24.0,27.700000000000003,9546.920529801324,44.943708609271525,103,0,85.539,0,6.0,2.0,1,0,867.3432811069789,0.0
25.0,27.9,9430.341935483872,40.983870967741936,113,0,82.206,1,6.0,3.0,1,0,866.0319314225574,0.0
26.0,27.9,8346.840807174887,24.57847533632287,128,0,84.06,0,6.0,4.0,1,1,864.7205817381357,0.0
27.0,28.15,7771.227557411274,19.35908141962421,158,0,117.255,0,6.0,5.0,1,3,863.4092320537142,0.0
28.0,28.7,8257.072562358277,25.82312925170068,166,0,128.097,0,6.0,6.0,1,3,862.0978823692926,0.0
29.0,28.254166666666663,2241.649931693989,4.541837431693989,535,0,119.039,0,6.0,7.0,1,3,860.786532684871,0.0
32.0,28.4,9565.193037974685,43.72784810126582,110,0,123.485,0,5.0,2.0,1,0,856.8524836316062,0.0
33.0,28.6,9392.09523809524,43.71428571428572,98,0,83.415,0,5.0,3.0,1,0,855.5411339471847,0.0
34.0,28.8,9517.17,46.88,98,0,80.677,1,5.0,4.0,1,0,854.229784262763,0.0
35.0,28.85,9553.741610738254,48.39261744966443,95,0,79.801,1,5.0,5.0,1,0,852.9184345783415,0.0
36.0,28.9,9662.496598639456,49.81632653061224,88,0,79.027,1,5.0,6.0,1,0,851.6070848939198,0.0
37.0,29.1,9778.72602739726,48.46917808219178,93,0,78.347,1,5.0,7.0,1,0,850.2957352094983,0.0
38.0,28.950000000000003,9697.5,49.92253521126761,87,0,77.081,1,5.0,8.0,1,0,848.9843855250767,0.0
39.0,28.8,9828.667820069204,51.0242214532872,89,0,77.143,0,5.0,9.0,1,0,847.6730358406551,0.0
40.0,28.7,9788.1013986014,50.3986013986014,89,0,76.473,1,5.0,10.0,1,0,846.3616861562335,0.0
41.0,28.9,9688.737024221453,50.54671280276817,84,0,76.434,1,5.0,11.0,1,0,845.0503364718119,0.0
42.0,29.25,9477.01393728223,48.66898954703833,86,0,76.26,1,5.0,12.0,1,0,843.7389867873903,0.0
43.0,29.4,9662.3593220339,50.23389830508474,92,0,76.479,0,5.0,13.0,1,0,842.4276371029688,0.0
44.0,29.5,9510.825938566551,48.76109215017065,91,0,76.73,0,5.0,14.0,1,0,841.1162874185471,0.0
45.0,28.85,9511.558823529413,49.5110294117647,83,0,76.773,0,5.0,15.0,1,0,839.8049377341256,0.0
46.0,29.0,9449.871621621622,47.3277027027027,92,0,76.028,1,5.0,16.0,1,0,838.4935880497039,0.0
47.0,29.0,9649.755172413794,49.772413793103446,80,0,76.682,0,5.0,17.0,1,0,837.1822383652824,0.0
48.0,29.6,9649.09756097561,50.52613240418118,84,0,76.227,0,5.0,18.0,1,0,835.8708886808608,0.0
49.0,29.75,9358.4,46.775,86,0,76.602,0,5.0,19.0,1,0,834.5595389964392,0.0
50.0,29.5,9477.367346938776,47.65986394557823,88,0,77.922,0,5.0,20.0,1,0,833.2481893120176,0.0
51.0,29.5,9477.51,45.85666666666667,98,0,77.778,0,5.0,21.0,1,0,831.9368396275961,0.0
52.0,29.2,9481.837370242214,46.50519031141869,86,0,78.028,0,5.0,22.0,1,0,830.6254899431744,0.0
53.0,29.2,9538.892361111111,48.96875,86,0,78.197,0,5.0,23.0,1,0,829.3141402587529,0.0
54.0,29.2,9700.366101694915,46.62033898305085,93,0,78.205,0,5.0,24.0,1,0,828.0027905743312,0.0
55.0,29.1,9960.28947368421,47.41447368421053,99,0,78.491,0,5.0,25.0,1,0,826.6914408899097,0.0
56.0,29.1,9677.736111111111,47.90277777777778,91,0,78.898,0,5.0,26.0,1,0,825.3800912054882,0.0
57.0,29.1,9733.321799307958,45.41522491349481,91,0,78.873,0,5.0,27.0,1,1,824.0687415210665,0.0
58.0,29.1,9821.602006688963,48.929765886287626,94,0,79.457,0,5.0,28.0,1,0,822.757391836645,0.0
59.0,29.4,9547.293515358362,46.55631399317406,94,0,78.77,0,5.0,29.0,1,0,821.4460421522233,0.0
60.0,29.1,9553.90099009901,48.3960396039604,91,0,78.977,0,5.0,30.0,1,1,820.1346924678018,0.0
61.0,29.1,9651.034965034964,48.95804195804196,88,0,78.635,0,5.0,31.0,1,0,818.8233427833802,0.0
62.0,29.0,9515.076388888889,49.25694444444444,87,0,77.997,0,5.0,32.0,1,0,817.5119930989586,0.0
63.0,29.5,9778.61052631579,49.84912280701754,88,0,77.7,0,5.0,33.0,1,0,816.200643414537,0.0
64.0,30.05,4539.348571428572,4.490285714285714,82,0,77.917,0,5.0,34.0,1,0,814.8892937301155,0.0
1.0,29.1,7600.240986717267,22.06831119544592,170,0,164.42,0,6.0,1.0,1,1,903.135770468988,0.0
2.0,28.700000000000003,8747.98,27.815,129,0,138.13,1,6.0,2.0,1,3,901.750833937388,0.0
3.0,28.700000000000003,8882.170854271357,31.21356783919598,121,0,106.608,1,6.0,3.0,1,0,900.3658974057884,0.0
4.0,28.5,8720.476315789474,30.35,120,0,102.916,1,6.0,4.0,1,0,898.9809608741887,0.0
5.0,28.45,8883.48051948052,32.27792207792208,125,0,101.549,1,6.0,5.0,1,0,897.5960243425889,0.0
6.0,28.4,8915.531578947368,32.805263157894736,122,0,100.29,1,6.0,6.0,1,1,896.2110878109892,0.0
7.0,28.2,8945.25201072386,33.38069705093834,118,0,99.052,1,6.0,7.0,1,0,894.8261512793895,0.0
8.0,28.1,8907.975274725275,33.76923076923077,115,0,99.213,0,6.0,8.0,1,0,893.4412147477898,0.0
9.0,28.25,8929.834239130434,33.50271739130435,124,0,98.678,1,6.0,9.0,1,0,892.05627821619,0.0
10.0,27.9,9042.684065934063,34.34615384615385,110,0,97.601,1,6.0,10.0,1,1,890.6713416845903,0.0
11.0,27.450000000000003,9120.62678062678,34.66381766381766,109,0,97.206,1,6.0,11.0,1,1,889.2864051529906,0.0
12.0,27.1,9196.61246612466,36.77777777777778,112,0,95.884,1,6.0,12.0,1,0,887.9014686213909,0.0
13.0,27.0,9259.360110803324,37.42382271468144,100,0,95.158,1,6.0,13.0,1,0,886.5165320897911,0.0
14.0,26.4,9228.256906077348,36.07182320441989,109,0,94.137,1,6.0,14.0,1,0,885.1315955581914,0.0
15.0,27.1,9301.194842406876,35.93409742120344,116,0,93.484,1,6.0,15.0,1,0,883.7466590265917,0.0
16.0,26.9,9327.152298850577,37.0948275862069,108,0,94.171,0,6.0,16.0,1,0,882.3617224949919,0.0
17.0,26.85,9451.85798816568,37.37869822485207,107,0,93.349,1,6.0,17.0,1,1,880.9767859633922,0.0
18.0,27.1,9377.24852071006,38.00887573964497,104,0,92.356,1,6.0,18.0,1,0,879.5918494317925,0.0
19.0,27.1,9328.520231213874,38.42485549132948,112,0,92.069,1,6.0,19.0,1,0,878.2069129001927,0.0
20.0,27.55,8568.384798099762,33.58432304038005,130,0,91.441,1,6.0,20.0,1,1,876.821976368593,0.0
21.0,27.4,9555.133333333331,38.297222222222224,134,0,109.636,0,6.0,21.0,1,0,875.4370398369933,24.501
22.0,27.3,9300.017647058825,39.838235294117645,118,0,93.462,0,6.0,22.0,1,0,874.0521033053935,0.0
23.0,27.2,9279.59872611465,40.09235668789809,101,0,88.168,1,6.0,23.0,1,0,872.6671667737938,0.0
24.0,27.700000000000003,9608.367412140577,43.87220447284345,101,0,86.044,1,6.0,24.0,1,0,871.2822302421941,0.0
25.0,27.9,8855.480662983426,32.69889502762431,108,0,84.807,1,6.0,25.0,1,0,869.8972937105943,0.0
26.0,27.9,7950.603248259861,17.668213457076565,83,0,95.981,0,6.0,26.0,1,2,868.5123571789946,0.0
27.0,28.15,7883.87816091954,23.02758620689655,109,0,116.309,0,6.0,27.0,1,3,867.127420647395,0.0
28.0,28.7,8105.223039215686,22.81372549019608,104,0,115.588,0,6.0,28.0,1,3,865.7424841157953,0.0
29.0,28.254166666666663,1713.9233773479637,2.9858657243816253,207,0,109.581,0,6.0,29.0,1,3,864.3575475841955,0.0
31.0,28.0,8189.53023255814,28.37209302325581,123,0,140.85,0,5.0,1.0,1,0,861.5876745209961,0.0
32.0,28.4,9561.012345679012,39.851851851851855,112,0,116.128,0,5.0,2.0,1,0,860.2027379893964,0.0
33.0,28.6,9133.53795379538,40.35313531353136,101,0,84.805,1,5.0,3.0,1,0,858.8178014577966,0.0
34.0,28.8,9257.71382636656,41.86173633440514,100,0,82.897,1,5.0,4.0,1,0,857.4328649261969,0.0
35.0,28.85,9234.745980707396,41.948553054662376,93,0,82.751,1,5.0,5.0,1,0,856.0479283945972,0.0
36.0,28.9,9281.493464052288,43.0359477124183,96,0,82.259,1,5.0,6.0,1,0,854.6629918629974,0.0
37.0,29.1,9489.345394736842,45.73355263157895,91,0,81.752,1,5.0,7.0,1,0,853.2780553313977,0.0
38.0,28.950000000000003,9539.361204013378,47.41471571906354,86,0,81.452,1,5.0,8.0,1,0,851.893118799798,0.0
39.0,28.8,9485.656666666666,45.66666666666666,100,0,80.332,1,5.0,9.0,1,0,850.5081822681982,0.0
40.0,28.7,9434.320945945949,46.0,91,0,79.709,1,5.0,10.0,1,0,849.1232457365985,0.0
41.0,28.9,9434.477419354838,47.10967741935484,95,0,80.009,0,5.0,11.0,1,0,847.7383092049988,0.0
42.0,29.25,9453.301694915252,44.79322033898305,97,0,80.075,0,5.0,12.0,1,0,846.353372673399,0.0
43.0,29.4,9526.550488599349,47.618892508143325,96,0,79.76,0,5.0,13.0,1,0,844.9684361417993,0.0
44.0,29.5,9480.034246575342,47.397260273972606,95,0,79.373,1,5.0,14.0,1,0,843.5834996101996,0.0
45.0,28.85,9521.562913907284,49.347682119205295,93,0,79.046,1,5.0,15.0,1,0,842.1985630785998,0.0
46.0,29.0,9559.425605536331,47.38062283737024,93,0,78.73,1,5.0,16.0,1,0,840.8136265470001,0.0
47.0,29.0,9581.415282392029,49.27574750830565,89,0,78.501,1,5.0,17.0,1,0,839.4286900154004,0.0
48.0,29.6,9612.33101045296,50.45296167247387,82,0,78.623,0,5.0,18.0,1,0,838.0437534838007,0.0
49.0,29.75,9859.755319148937,51.9645390070922,89,0,77.542,1,5.0,19.0,1,0,836.6588169522009,0.0
50.0,29.5,9499.835616438357,47.53767123287671,90,0,75.882,1,5.0,20.0,1,0,835.2738804206012,0.0
51.0,29.5,9485.633663366336,48.44884488448845,94,0,78.634,0,5.0,21.0,1,0,833.8889438890016,0.0
52.0,29.2,9392.020761245674,47.21799307958477,87,0,78.812,0,5.0,22.0,1,0,832.5040073574017,0.0
53.0,29.2,9785.304195804196,52.15734265734266,86,0,78.911,0,5.0,23.0,1,0,831.119070825802,0.0
54.0,29.2,9688.68918918919,49.68918918918919,87,0,77.135,0,5.0,24.0,1,0,829.7341342942024,0.0
55.0,29.1,9580.045138888889,49.05555555555556,91,0,77.324,0,5.0,25.0,1,0,828.3491977626027,0.0
56.0,29.1,9545.010380622838,47.69896193771626,95,0,77.799,0,5.0,26.0,1,1,826.9642612310029,0.0
57.0,29.1,9411.72448979592,46.16666666666666,95,0,78.792,0,5.0,27.0,1,0,825.5793246994032,0.0
58.0,29.1,9727.181184668989,50.79094076655052,85,0,78.53,0,5.0,28.0,1,0,824.1943881678035,0.0
59.0,29.4,9711.746621621622,51.35135135135136,89,0,75.944,0,5.0,29.0,1,1,822.8094516362037,0.0
60.0,29.1,9592.821678321678,49.55594405594405,87,0,77.772,0,5.0,30.0,1,0,821.424515104604,0.0
61.0,29.1,9553.885017421602,47.59233449477352,86,0,77.698,0,5.0,31.0,1,0,820.0395785730043,0.0
62.0,29.0,9318.546075085324,44.74061433447099,85,0,77.473,0,5.0,32.0,1,0,818.6546420414045,0.0
63.0,29.5,9223.953020134228,44.18791946308725,87,0,79.209,0,5.0,33.0,1,0,817.2697055098048,0.0
64.0,30.05,4518.846484935438,30.79913916786227,237,0,79.654,0,5.0,34.0,1,0,815.8847689782051,0.0
1.0,29.1,7510.646209386282,26.442238267148014,174,0,151.929,0,7.0,1.0,1,1,900.5572117999161,0.0
2.0,28.700000000000003,8376.712820512821,32.07179487179487,128,0,144.979,1,7.0,2.0,1,3,899.208318221106,0.0
3.0,28.700000000000003,8490.871794871795,32.99230769230769,120,0,103.218,1,7.0,3.0,1,0,897.859424642296,0.0
4.0,28.5,8403.841688654353,35.57519788918206,112,0,101.885,1,7.0,4.0,1,0,896.5105310634859,0.0
5.0,28.45,8543.129032258064,37.744623655913976,112,0,99.679,1,7.0,5.0,1,0,895.1616374846758,0.0
6.0,28.4,8543.096256684492,36.30213903743316,122,0,98.046,1,7.0,6.0,1,1,893.8127439058658,0.0
7.0,28.2,8497.202156334231,37.57412398921833,123,0,97.181,1,7.0,7.0,1,0,892.4638503270558,0.0
8.0,28.1,8510.472779369627,37.31805157593123,120,0,97.426,0,7.0,8.0,1,0,891.1149567482456,0.0
9.0,28.25,8517.527472527472,36.94230769230769,123,0,96.588,1,7.0,9.0,1,0,889.7660631694356,0.0
10.0,27.9,8645.330508474577,38.56214689265537,115,0,96.299,1,7.0,10.0,1,1,888.4171695906255,0.0
11.0,27.450000000000003,8578.181818181818,37.85511363636363,113,0,95.323,1,7.0,11.0,1,1,887.0682760118154,0.0
12.0,27.1,8785.613259668507,39.466850828729285,120,0,95.077,1,7.0,12.0,1,0,885.7193824330054,0.0
13.0,27.0,8932.578947368422,40.8421052631579,109,0,93.665,1,7.0,13.0,1,0,884.3704888541953,0.0
