driver_number,lap_number,brake_count,n_gear,drs_count,speed,throttle,rpm,meeting_key,session_key,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,Unnamed: 0,yellow_flag
10,45,73,3.550877192982456,3,154.2842105263158,50.52280701754386,9509.192982456141,1210,9094,2023-05-28 14:00:33.052000+00:00,19.995,36.326,20.518,207.0,191.0,False,76.839,"[None, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 0]",280.0,44,0
10,46,75,3.5728813559322035,0,154.20677966101695,51.12881355932203,9460.122033898306,1210,9094,2023-05-28 14:01:49.989000+00:00,19.978,36.456,20.563,,192.0,False,76.997,"[2049, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,45,0
10,47,92,2.83943661971831,0,123.4,48.68732394366197,8753.65633802817,1210,9094,2023-05-28 14:03:07.018000+00:00,19.997,36.277,36.993,210.0,193.0,False,93.267,"[2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2064, 2064]",281.0,46,0
10,48,80,3.276315789473684,0,146.26644736842104,48.88486842105263,9493.092105263158,1210,9094,2023-05-28 14:04:40.298000+00:00,22.937,36.318,20.629,193.0,189.0,True,79.884,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",282.0,47,0
10,49,71,3.5586206896551724,0,155.97931034482758,51.53103448275862,9554.862068965518,1210,9094,2023-05-28 14:06:00.156000+00:00,19.843,35.692,20.296,204.0,191.0,False,75.831,"[2048, 2049, 2049, 2048, 2051, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2049, 0]",281.0,48,0
10,50,71,3.512635379061372,0,156.70036101083033,51.86642599277978,9686.007220216607,1210,9094,2023-05-28 14:07:15.983000+00:00,20.045,35.628,20.282,,192.0,False,75.955,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2049, 2049, 2048, 2048]",282.0,49,0
10,51,84,3.508650519031142,0,152.6089965397924,50.22837370242215,9457.671280276816,1210,9094,2023-05-28 14:08:31.903000+00:00,19.878,36.405,20.428,206.0,190.0,False,76.711,"[2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2051, 2048]","[2048, 2048, 2049, 2048, 0]",283.0,50,0
10,52,93,3.335483870967742,0,141.9225806451613,43.42903225806452,8995.6,1210,9094,2023-05-28 14:09:48.621000+00:00,20.396,39.774,22.179,181.0,173.0,False,82.349,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",284.0,51,0
10,53,113,2.932584269662921,0,124.47752808988764,32.10112359550562,8552.67415730337,1210,9094,2023-05-28 14:11:10.978000+00:00,23.903,49.02,22.858,115.0,156.0,False,95.781,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",222.0,52,0
10,54,144,2.3142857142857145,0,95.67472527472528,27.265934065934065,7913.986813186813,1210,9094,2023-05-28 14:12:46.742000+00:00,24.039,49.579,47.479,127.0,137.0,False,121.097,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",262.0,53,0
10,55,108,2.393939393939394,0,114.81313131313131,31.343434343434343,8945.275252525253,1210,9094,2023-05-28 14:14:47.943000+00:00,28.683,48.89,25.647,111.0,147.0,True,103.22,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",246.0,54,1
10,56,109,2.507936507936508,0,116.55291005291005,30.33862433862434,8853.285714285714,1210,9094,2023-05-28 14:16:31.066000+00:00,26.919,47.986,26.573,124.0,140.0,False,101.478,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",256.0,55,1
10,57,115,2.481012658227848,0,114.00759493670886,29.12405063291139,8705.941772151898,1210,9094,2023-05-28 14:18:12.565000+00:00,28.285,48.387,26.824,130.0,134.0,False,103.496,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",253.0,56,0
10,58,132,2.459798994974874,0,114.63316582914572,28.683417085427134,8731.175879396986,1210,9094,2023-05-28 14:19:56.047000+00:00,27.158,47.974,28.106,,136.0,False,103.238,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",252.0,57,1
10,59,126,2.453846153846154,0,114.60512820512821,28.382051282051282,8752.92564102564,1210,9094,2023-05-28 14:21:39.295000+00:00,27.735,47.978,27.764,129.0,131.0,False,103.477,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",244.0,58,1
10,60,133,2.4581151832460733,0,114.73560209424083,28.782722513089006,8820.075916230366,1210,9094,2023-05-28 14:23:22.793000+00:00,28.013,47.844,27.066,133.0,135.0,False,102.923,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",259.0,59,1
10,61,123,2.4935064935064934,0,115.93506493506493,29.87272727272727,8814.2,1210,9094,2023-05-28 14:25:05.667000+00:00,26.985,48.25,27.028,,119.0,False,102.263,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",263.0,60,1
10,62,124,2.6509186351706036,0,120.13123359580052,31.341207349081365,8823.98687664042,1210,9094,2023-05-28 14:26:47.962000+00:00,27.16,47.125,26.579,134.0,134.0,False,100.864,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",268.0,61,0
10,63,129,2.6311688311688313,0,118.18181818181819,29.83896103896104,8725.290909090909,1210,9094,2023-05-28 14:28:28.866000+00:00,26.424,47.258,26.598,139.0,133.0,False,100.28,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",271.0,62,0
10,64,123,2.670241286863271,0,120.85790884718499,31.820375335120644,8847.74798927614,1210,9094,2023-05-28 14:30:09.083000+00:00,26.357,46.889,26.128,141.0,132.0,False,99.374,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,63,0
10,65,121,2.7401574803149606,0,120.55380577427822,31.0498687664042,8707.199475065618,1210,9094,2023-05-28 14:31:48.441000+00:00,26.058,46.315,25.796,138.0,138.0,False,98.169,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",272.0,64,0
10,66,109,2.687002652519894,0,121.84084880636605,34.45358090185676,8807.896551724138,1210,9094,2023-05-28 14:33:26.626000+00:00,25.578,45.986,24.688,147.0,138.0,False,96.252,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,65,0
10,67,110,2.797720797720798,0,125.11680911680912,33.94871794871795,8917.384615384615,1210,9094,2023-05-28 14:35:02.937000+00:00,25.054,45.543,24.015,138.0,144.0,False,94.612,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",273.0,66,0
10,68,116,2.866096866096866,0,128.15384615384616,35.21367521367522,8958.595441595442,1210,9094,2023-05-28 14:36:37.482000+00:00,24.985,45.029,23.304,149.0,145.0,False,93.318,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",272.0,67,0
10,69,112,2.6420765027322406,0,120.17213114754098,32.78415300546448,8811.773224043716,1210,9094,2023-05-28 14:38:10.840000+00:00,25.821,45.249,25.027,142.0,145.0,False,96.097,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,68,1
10,70,105,2.8273809523809526,0,129.36309523809524,37.32142857142857,9095.714285714286,1210,9094,2023-05-28 14:39:46.932000+00:00,24.417,44.096,22.585,150.0,156.0,False,91.098,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",275.0,69,0
10,71,110,2.8461538461538463,0,130.6715976331361,37.260355029585796,9102.295857988165,1210,9094,2023-05-28 14:41:18.009000+00:00,24.043,44.017,22.038,151.0,162.0,False,90.098,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,70,0
10,72,105,2.9067055393586005,0,130.8134110787172,37.6530612244898,9037.903790087463,1210,9094,2023-05-28 14:42:48.101000+00:00,23.812,44.146,21.958,152.0,158.0,False,89.916,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,71,0
10,73,98,2.9415384615384617,0,134.0123076923077,39.53846153846154,9273.298461538461,1210,9094,2023-05-28 14:44:18.052000+00:00,23.58,42.637,21.911,160.0,167.0,False,88.128,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",278.0,72,0
10,74,110,2.9970326409495547,0,132.49851632047478,38.774480712166174,9041.946587537092,1210,9094,2023-05-28 14:45:46.144000+00:00,23.793,42.395,21.668,162.0,174.0,False,87.856,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,73,0
10,75,99,3.1314984709480123,0,137.54128440366972,40.40978593272171,9179.963302752294,1210,9094,2023-05-28 14:47:14.002000+00:00,22.771,41.949,21.658,167.0,170.0,False,86.378,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",277.0,74,0
10,76,106,3.1320754716981134,0,135.16352201257862,39.216981132075475,8985.396226415094,1210,9094,2023-05-28 14:48:40.391000+00:00,22.815,41.513,21.749,171.0,175.0,False,86.077,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",277.0,75,0
10,77,99,3.1656626506024095,13,136.1867469879518,41.147590361445786,8989.213855421687,1210,9094,2023-05-28 14:50:06.452000+00:00,22.318,41.293,21.996,174.0,176.0,False,85.607,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",278.0,76,0
10,78,95,3.1914893617021276,13,135.54711246200608,40.276595744680854,9002.84802431611,1210,9094,2023-05-28 14:51:32.138000+00:00,22.61,41.552,22.416,170.0,172.0,False,86.578,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",279.0,77,0
11,1,128,2.4245283018867925,0,101.73820754716981,38.83254716981132,7849.957547169812,1210,9094,,,45.39,39.598,157.0,170.0,True,,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2064, 2064]",273.0,0,1
11,2,81,3.372549019607843,0,146.36928104575162,50.36601307189542,9463.496732026144,1210,9094,2023-05-28 13:05:02.455000+00:00,22.935,36.337,20.432,195.0,188.0,True,79.704,"[2064, 2049, 2049, 2049, 2051, 2051]","[2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2051, 2049, 2049, 0]",274.0,1,0
11,3,81,3.646643109540636,0,155.78798586572438,50.87279151943463,9605.088339222615,1210,9094,2023-05-28 13:06:22.220000+00:00,20.282,35.738,20.367,198.0,192.0,False,76.387,"[2049, 2049, 2049, 2051, 2049, 2051]","[2051, 2051, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2051]","[2051, 2048, 2051, 2051, 0]",275.0,2,0
11,4,78,3.606382978723404,0,153.6595744680851,50.163120567375884,9539.72695035461,1210,9094,2023-05-28 13:07:38.515000+00:00,20.292,35.774,20.469,195.0,193.0,False,76.535,"[2049, 2048, 2048, 2048, 2051, 2048]","[2048, 2051, 2049, 2048, 2051, 2049, 2049, 2049, 2051, 2051]","[2048, 2048, 2048, 2048, 2048]",277.0,3,0
11,5,86,3.6027397260273974,0,152.68150684931507,50.24657534246575,9495.410958904109,1210,9094,2023-05-28 13:08:55.139000+00:00,20.267,35.734,20.268,196.0,193.0,False,76.269,"[2048, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2051, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2051, 2048, 2048, 2049, 0]",278.0,4,0
11,6,82,3.6319444444444446,0,154.1875,51.076388888888886,9540.857638888889,1210,9094,2023-05-28 13:10:11.403000+00:00,20.16,35.801,20.497,202.0,192.0,False,76.458,"[2049, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,5,0
11,7,89,3.6140939597315436,0,151.31879194630872,45.761744966442954,9368.18456375839,1210,9094,2023-05-28 13:11:27.824000+00:00,20.511,36.114,20.774,196.0,192.0,False,77.399,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,6,0
11,8,83,3.637630662020906,0,152.25435540069685,44.965156794425084,9360.770034843206,1210,9094,2023-05-28 13:12:45.260000+00:00,20.513,36.628,20.796,185.0,190.0,False,77.937,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",275.0,7,0
11,9,86,3.5505226480836236,16,149.2787456445993,45.055749128919864,9274.243902439024,1210,9094,2023-05-28 13:14:03.180000+00:00,20.758,36.55,20.946,179.0,190.0,False,78.254,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",284.0,8,0
11,10,92,3.5813953488372094,17,146.25581395348837,42.691029900332225,9082.156146179403,1210,9094,2023-05-28 13:15:21.460000+00:00,21.116,37.49,21.181,174.0,186.0,False,79.787,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",274.0,9,0
11,11,93,3.5555555555555554,18,148.41176470588235,43.79738562091503,9257.04248366013,1210,9094,2023-05-28 13:16:41.193000+00:00,21.206,37.371,21.271,171.0,187.0,False,79.848,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",284.0,10,0
11,12,96,3.5083056478405314,18,144.62126245847176,41.68106312292359,9114.750830564784,1210,9094,2023-05-28 13:18:01.067000+00:00,21.687,37.445,21.301,165.0,187.0,False,80.433,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",277.0,11,1
11,13,97,3.5852842809364547,18,146.7591973244147,42.05016722408027,9077.943143812709,1210,9094,2023-05-28 13:19:21.550000+00:00,21.434,38.023,21.34,166.0,186.0,False,80.797,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",277.0,12,0
11,14,97,3.6006600660066006,15,147.15841584158414,39.3003300330033,9095.089108910892,1210,9094,2023-05-28 13:20:42.298000+00:00,21.311,37.875,21.097,171.0,187.0,False,80.283,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051]",271.0,13,1
11,15,99,3.5801282051282053,19,146.125,40.68269230769231,9056.61217948718,1210,9094,2023-05-28 13:22:02.578000+00:00,21.272,37.911,21.235,169.0,182.0,False,80.418,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,14,0
11,16,88,3.60797342192691,18,146.46511627906978,41.61794019933555,9059.687707641197,1210,9094,2023-05-28 13:23:23.014000+00:00,21.144,37.921,21.422,168.0,187.0,False,80.487,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",271.0,15,0
11,17,97,3.549206349206349,15,143.75873015873015,39.27619047619048,8930.012698412698,1210,9094,2023-05-28 13:24:43.481000+00:00,21.303,38.271,21.741,164.0,183.0,False,81.315,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",275.0,16,0
11,18,79,3.625441696113074,15,148.6113074204947,44.113074204947,9232.060070671378,1210,9094,2023-05-28 13:26:04.714000+00:00,20.636,36.662,20.794,184.0,191.0,False,78.092,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",282.0,17,0
11,19,90,3.6765676567656764,19,150.93399339933993,42.838283828382835,9250.102310231023,1210,9094,2023-05-28 13:27:22.807000+00:00,20.601,36.623,20.643,186.0,192.0,False,77.867,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,18,0
11,20,85,3.708053691275168,16,152.2785234899329,43.577181208053695,9258.335570469799,1210,9094,2023-05-28 13:28:40.790000+00:00,20.55,36.622,20.807,185.0,191.0,False,77.979,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",278.0,19,0
11,21,91,3.7508650519031144,15,150.6574394463668,42.470588235294116,9146.826989619378,1210,9094,2023-05-28 13:29:58.851000+00:00,20.706,36.755,21.062,179.0,189.0,False,78.523,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,20,0
11,22,86,3.6780821917808217,12,150.90068493150685,43.34931506849315,9185.38698630137,1210,9094,2023-05-28 13:31:17.287000+00:00,20.812,37.101,20.89,174.0,185.0,False,78.803,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",279.0,21,0
11,23,87,3.6233333333333335,21,149.55666666666667,43.99666666666667,9215.156666666666,1210,9094,2023-05-28 13:32:36.051000+00:00,20.663,36.867,21.074,183.0,188.0,False,78.604,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,22,0
11,24,87,3.697278911564626,16,148.84013605442178,43.357142857142854,9091.561224489797,1210,9094,2023-05-28 13:33:54.722000+00:00,20.773,37.019,20.832,182.0,189.0,False,78.624,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,23,0
11,25,97,3.6414473684210527,19,150.47368421052633,43.49671052631579,9265.605263157895,1210,9094,2023-05-28 13:35:13.298000+00:00,20.766,37.022,20.753,176.0,189.0,False,78.541,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",274.0,24,0
11,26,89,3.68976897689769,0,148.53465346534654,41.01320132013201,9092.287128712871,1210,9094,2023-05-28 13:36:31.828000+00:00,21.045,37.661,21.171,177.0,187.0,False,79.877,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",266.0,25,0
11,27,96,3.6589403973509933,15,150.41721854304635,41.12582781456954,9197.67880794702,1210,9094,2023-05-28 13:37:51.702000+00:00,20.679,37.368,21.272,183.0,189.0,False,79.319,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",262.0,26,0
11,28,86,3.6557377049180326,21,149.19016393442624,43.53770491803279,9125.632786885246,1210,9094,2023-05-28 13:39:11.060000+00:00,20.867,37.649,21.095,174.0,186.0,False,79.611,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",262.0,27,0
11,29,97,3.5348837209302326,13,145.17607973421926,40.501661129568106,9079.8073089701,1210,9094,2023-05-28 13:40:30.668000+00:00,20.802,38.012,21.172,172.0,189.0,False,79.986,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",260.0,28,0
11,30,87,3.5344262295081967,17,146.4655737704918,42.78688524590164,9147.760655737706,1210,9094,2023-05-28 13:41:50.619000+00:00,20.99,38.914,20.867,171.0,188.0,False,80.771,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",261.0,29,0
11,31,92,3.57328990228013,18,148.57328990228012,43.5928338762215,9268.70684039088,1210,9094,2023-05-28 13:43:11.430000+00:00,20.676,37.685,20.931,184.0,174.0,False,79.292,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,30,0
11,32,82,3.5719298245614035,19,147.8280701754386,46.112280701754386,9234.136842105263,1210,9094,2023-05-28 13:44:30.695000+00:00,20.311,38.121,21.175,193.0,190.0,False,79.607,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",286.0,31,0
11,33,94,3.504823151125402,17,143.32154340836013,42.07395498392283,8991.710610932476,1210,9094,2023-05-28 13:45:50.303000+00:00,20.747,39.559,21.777,190.0,173.0,False,82.083,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",285.0,32,0
11,34,143,2.727272727272727,0,109.32678132678133,41.73218673218673,7971.830466830467,1210,9094,2023-05-28 13:47:12.395000+00:00,21.041,38.77,46.64,181.0,181.0,False,106.451,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",274.0,33,0
11,35,81,3.4125412541254128,0,147.47194719471946,48.90759075907591,9448.16501650165,1210,9094,2023-05-28 13:48:58.877000+00:00,22.615,36.538,20.428,181.0,191.0,True,79.581,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",278.0,34,0
11,36,84,3.646643109540636,0,151.2826855123675,45.03886925795053,9323.33922261484,1210,9094,2023-05-28 13:50:18.423000+00:00,20.285,36.09,20.507,196.0,192.0,False,76.882,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",272.0,35,0
11,37,88,3.7474402730375425,0,155.16382252559728,47.508532423208194,9399.368600682594,1210,9094,2023-05-28 13:51:35.343000+00:00,20.132,36.231,20.343,197.0,193.0,False,76.706,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 0]",274.0,36,0
11,38,83,3.7916666666666665,0,155.57291666666666,47.74305555555556,9417.996527777777,1210,9094,2023-05-28 13:52:52.014000+00:00,20.058,36.054,20.241,200.0,195.0,False,76.353,"[2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2049, 2049, 2048, 2048, 2048]",264.0,37,0
11,39,81,3.7697594501718212,0,155.8556701030928,49.43642611683849,9501.938144329897,1210,9094,2023-05-28 13:54:08.387000+00:00,20.114,36.082,20.249,197.0,194.0,False,76.445,"[2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",265.0,38,0
11,40,93,3.708904109589041,0,152.91780821917808,46.56849315068493,9375.277397260274,1210,9094,2023-05-28 13:55:24.808000+00:00,19.979,36.34,20.436,194.0,196.0,False,76.755,"[2049, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",266.0,39,0
