meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1236,9523,55,198.0,183,281.0,2024-05-26T14:36:15.440000+00:00,78.653,False,20.481,37.154,21.018,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",40
1236,9523,63,199.0,186,275.0,2024-05-26T14:36:33.719000+00:00,78.139,False,21.011,36.308,20.82,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048]",40
1236,9523,77,184.0,184,281.0,2024-05-26T14:37:31.371000+00:00,83.591,False,25.699,36.982,20.91,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",40
1236,9523,81,192.0,186,283.0,2024-05-26T14:36:13.761000+00:00,78.951,False,20.474,37.163,21.314,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",40
1236,9523,1,187.0,191,264.0,2024-05-26T14:37:54.426000+00:00,78.083,False,20.776,36.567,20.74,"[2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2048]",41
1236,9523,2,189.0,175,249.0,2024-05-26T14:38:49.941000+00:00,84.378,False,21.524,40.94,21.914,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,3,161.0,154,268.0,2024-05-26T14:38:48.373000+00:00,85.218,False,22.294,38.546,24.378,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",41
1236,9523,4,194.0,189,284.0,2024-05-26T14:37:34.881000+00:00,78.519,False,20.62,36.852,21.047,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,10,,181,275.0,2024-05-26T14:38:32.085000+00:00,80.2,False,21.198,37.359,21.643,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,14,199.0,171,269.0,2024-05-26T14:38:47.842000+00:00,83.446,False,21.479,39.423,22.544,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049]",41
1236,9523,16,195.0,185,280.0,2024-05-26T14:37:31.074000+00:00,78.694,False,20.486,36.988,21.22,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,18,,186,278.0,2024-05-26T14:38:32.646000+00:00,80.2,False,21.21,37.513,21.477,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",41
1236,9523,22,183.0,172,264.0,2024-05-26T14:38:23.131000+00:00,80.772,False,20.821,38.018,21.933,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,23,192.0,178,275.0,2024-05-26T14:38:27.056000+00:00,79.329,False,20.972,37.375,20.982,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,24,187.0,182,280.0,2024-05-26T14:38:53.577000+00:00,81.127,False,21.806,37.565,21.756,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,44,193.0,186,275.0,2024-05-26T14:37:58.695000+00:00,78.946,False,21.003,36.721,21.222,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049]",41
1236,9523,55,197.0,186,282.0,2024-05-26T14:37:33.992000+00:00,78.714,False,20.53,36.995,21.189,"[None, 2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051]",41
1236,9523,63,202.0,188,272.0,2024-05-26T14:37:51.887000+00:00,78.308,False,20.912,36.558,20.838,"[None, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,77,,176,282.0,2024-05-26T14:38:54.856000+00:00,80.23,False,20.84,37.609,21.781,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,81,,187,281.0,2024-05-26T14:37:32.748000+00:00,78.846,False,20.64,36.985,21.221,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",41
1236,9523,1,180.0,188,264.0,2024-05-26T14:39:12.528000+00:00,78.074,False,20.728,36.721,20.625,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,2,192.0,174,281.0,2024-05-26T14:40:14.289000+00:00,81.87,False,21.73,38.385,21.755,"[None, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,3,175.0,181,273.0,2024-05-26T14:40:13.566000+00:00,81.527,False,21.932,38.194,21.401,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,4,197.0,186,273.0,2024-05-26T14:38:53.454000+00:00,79.436,False,20.641,37.424,21.371,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,10,199.0,179,275.0,2024-05-26T14:39:52.389000+00:00,79.977,False,21.083,37.313,21.581,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,14,192.0,172,281.0,2024-05-26T14:40:11.229000+00:00,83.332,False,23.949,38.112,21.271,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",42
1236,9523,16,200.0,184,278.0,2024-05-26T14:38:49.776000+00:00,79.277,False,20.683,37.359,21.235,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,18,191.0,186,280.0,2024-05-26T14:39:53.045000+00:00,97.062,False,21.187,37.289,38.586,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048]",42
1236,9523,22,182.0,174,269.0,2024-05-26T14:39:43.993000+00:00,80.32,False,21.13,37.58,21.61,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,23,188.0,176,276.0,2024-05-26T14:39:46.374000+00:00,80.084,False,21.403,37.569,21.112,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,24,165.0,181,277.0,2024-05-26T14:40:14.582000+00:00,81.957,False,21.693,38.58,21.684,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,44,201.0,193,276.0,2024-05-26T14:39:17.589000+00:00,77.542,False,20.703,36.11,20.729,"[2049, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2051, 2048, 2049, 2048, 2048, 2049]","[2048, 2049, 2049, 2048, 2048]",42
1236,9523,55,194.0,191,278.0,2024-05-26T14:38:52.722000+00:00,79.171,False,20.582,37.26,21.329,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,63,201.0,186,273.0,2024-05-26T14:39:10.174000+00:00,78.204,False,20.877,36.481,20.846,"[None, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,77,166.0,177,280.0,2024-05-26T14:40:15.074000+00:00,82.109,False,21.522,38.992,21.595,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",42
1236,9523,81,183.0,183,281.0,2024-05-26T14:38:51.472000+00:00,79.795,False,20.515,37.657,21.623,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",42
1236,9523,1,187.0,189,266.0,2024-05-26T14:40:30.562000+00:00,78.358,False,20.913,36.517,20.928,"[2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,2,197.0,173,282.0,2024-05-26T14:41:36.227000+00:00,80.552,False,21.033,37.794,21.725,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048]",43
1236,9523,3,188.0,175,256.0,2024-05-26T14:41:35.054000+00:00,81.053,False,21.041,38.257,21.755,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048]",43
1236,9523,4,195.0,190,281.0,2024-05-26T14:40:12.856000+00:00,79.796,False,21.634,37.118,21.044,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,10,193.0,175,275.0,2024-05-26T14:41:12.283000+00:00,81.048,False,21.159,37.964,21.925,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,14,197.0,179,280.0,2024-05-26T14:41:34.538000+00:00,80.286,False,20.975,37.871,21.44,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]",43
1236,9523,16,203.0,183,275.0,2024-05-26T14:40:09.114000+00:00,77.865,False,20.293,36.71,20.862,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]",43
1236,9523,18,183.0,183,280.0,2024-05-26T14:41:29.971000+00:00,82.775,True,24.327,37.385,21.063,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",43
1236,9523,22,183.0,175,270.0,2024-05-26T14:41:04.202000+00:00,80.135,False,21.002,37.553,21.58,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,23,192.0,177,276.0,2024-05-26T14:41:06.606000+00:00,79.496,False,21.022,37.395,21.079,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,24,188.0,175,283.0,2024-05-26T14:41:36.569000+00:00,80.578,False,21.195,37.699,21.684,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",43
1236,9523,44,198.0,193,276.0,2024-05-26T14:40:35.180000+00:00,77.867,False,20.754,36.418,20.695,"[2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,55,189.0,188,279.0,2024-05-26T14:40:11.940000+00:00,79.594,False,21.039,37.633,20.922,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,63,199.0,180,280.0,2024-05-26T14:40:28.330000+00:00,78.684,False,20.878,36.662,21.144,"[2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,77,185.0,178,282.0,2024-05-26T14:41:37.310000+00:00,80.912,False,21.295,37.891,21.726,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",43
1236,9523,81,196.0,191,278.0,2024-05-26T14:40:11.445000+00:00,78.198,False,20.58,36.779,20.839,"[None, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048]",43
1236,9523,1,192.0,189,266.0,2024-05-26T14:41:49.051000+00:00,78.405,False,20.976,36.685,20.744,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,2,199.0,182,282.0,2024-05-26T14:42:56.793000+00:00,79.511,False,20.889,37.323,21.299,"[None, 2048, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,3,195.0,192,279.0,2024-05-26T14:42:56.148000+00:00,78.003,False,20.37,36.746,20.887,"[2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,4,,191,281.0,2024-05-26T14:41:32.601000+00:00,78.906,False,20.681,37.207,21.018,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2049, 2048]",44
1236,9523,10,189.0,175,275.0,2024-05-26T14:42:33.410000+00:00,80.621,False,21.328,37.58,21.713,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,14,205.0,185,279.0,2024-05-26T14:42:54.937000+00:00,78.852,False,20.449,37.16,21.243,"[2049, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,16,199.0,185,275.0,2024-05-26T14:41:26.919000+00:00,78.276,False,20.687,36.752,20.837,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048]",44
1236,9523,18,182.0,186,278.0,2024-05-26T14:42:52.804000+00:00,78.551,False,20.552,37.005,20.994,"[2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,22,187.0,175,268.0,2024-05-26T14:42:24.356000+00:00,80.394,False,20.771,37.723,21.9,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,23,194.0,174,276.0,2024-05-26T14:42:26.073000+00:00,79.683,False,21.013,37.472,21.198,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",44
1236,9523,24,,181,282.0,2024-05-26T14:42:57.228000+00:00,79.61,False,21.049,37.22,21.341,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,44,,192,275.0,2024-05-26T14:41:52.977000+00:00,78.225,False,20.803,36.511,20.911,"[2049, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,55,,185,279.0,2024-05-26T14:41:31.519000+00:00,78.762,False,20.543,37.239,20.98,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,63,200.0,181,276.0,2024-05-26T14:41:46.975000+00:00,78.177,False,20.798,36.462,20.917,"[2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",44
1236,9523,77,191.0,182,282.0,2024-05-26T14:42:58.165000+00:00,79.772,False,20.988,37.634,21.15,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,81,197.0,191,277.0,2024-05-26T14:41:29.493000+00:00,78.277,False,20.56,36.952,20.765,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",44
1236,9523,1,179.0,187,267.0,2024-05-26T14:43:07.330000+00:00,78.313,False,20.742,36.682,20.889,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,2,194.0,175,282.0,2024-05-26T14:44:16.284000+00:00,80.72,False,20.922,38.046,21.752,"[None, 2049, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,3,192.0,170,266.0,2024-05-26T14:44:14.186000+00:00,81.761,False,21.241,38.59,21.93,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049]",45
1236,9523,4,192.0,191,280.0,2024-05-26T14:42:51.634000+00:00,77.897,False,20.452,36.759,20.686,"[None, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,10,190.0,179,275.0,2024-05-26T14:43:54.043000+00:00,79.382,False,20.902,37.198,21.282,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,14,200.0,185,279.0,2024-05-26T14:44:13.701000+00:00,79.956,False,20.812,37.559,21.585,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",45
1236,9523,16,200.0,182,275.0,2024-05-26T14:42:45.261000+00:00,78.541,False,20.582,36.789,21.17,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,18,187.0,188,279.0,2024-05-26T14:44:11.399000+00:00,78.806,False,20.484,37.023,21.299,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2048, 2048]",45
1236,9523,22,,174,269.0,2024-05-26T14:43:44.729000+00:00,80.144,False,20.924,37.506,21.714,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,23,181.0,170,275.0,2024-05-26T14:43:45.799000+00:00,81.748,False,21.867,37.986,21.895,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,24,191.0,171,287.0,2024-05-26T14:44:16.796000+00:00,80.686,False,20.876,38.074,21.736,"[None, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",45
1236,9523,44,196.0,186,275.0,2024-05-26T14:43:11.321000+00:00,78.156,False,20.583,36.597,20.976,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",45
1236,9523,55,198.0,189,279.0,2024-05-26T14:42:50.357000+00:00,77.885,False,20.411,36.622,20.852,"[None, 2051, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,63,195.0,185,276.0,2024-05-26T14:43:05.225000+00:00,78.449,False,20.914,36.74,20.795,"[None, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,77,199.0,177,283.0,2024-05-26T14:44:17.892000+00:00,80.043,False,20.596,37.595,21.852,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,81,199.0,188,277.0,2024-05-26T14:42:47.885000+00:00,78.082,False,20.433,36.655,20.994,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",45
1236,9523,1,,189,268.0,2024-05-26T14:44:25.696000+00:00,78.203,False,20.832,36.559,20.812,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",46
1236,9523,2,201.0,178,279.0,2024-05-26T14:45:37.006000+00:00,80.124,False,20.964,37.598,21.562,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]",46
1236,9523,3,200.0,191,279.0,2024-05-26T14:45:35.927000+00:00,77.172,False,20.128,36.366,20.678,"[2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",46
1236,9523,4,196.0,190,281.0,2024-05-26T14:44:09.469000+00:00,78.215,False,20.386,36.887,20.942,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",46
1236,9523,10,192.0,177,275.0,2024-05-26T14:45:13.452000+00:00,79.97,False,21.139,37.499,21.332,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]",46
1236,9523,14,202.0,182,279.0,2024-05-26T14:45:33.651000+00:00,78.928,False,20.659,37.129,21.14,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048]",46
1236,9523,16,196.0,185,276.0,2024-05-26T14:44:03.844000+00:00,78.567,False,20.6,37.066,20.901,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",46
1236,9523,18,192.0,184,281.0,2024-05-26T14:45:30.167000+00:00,78.296,False,20.529,36.671,21.096,"[None, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",46
1236,9523,22,189.0,174,270.0,2024-05-26T14:45:04.815000+00:00,80.294,False,20.841,37.681,21.772,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",46
1236,9523,23,,178,275.0,2024-05-26T14:45:07.397000+00:00,80.594,False,21.38,37.939,21.275,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",46
1236,9523,24,185.0,182,275.0,2024-05-26T14:45:37.487000+00:00,80.146,False,21.067,37.671,21.408,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",46
