LapNumber,TrackTemp,RPM,nGear,Throttle,Brake,DRS,LapTime,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Weight,PitDuration
44.0,34.349999999999994,9590.630225080386,3.864951768488746,46.91639871382637,74,0,74.993,1,6.0,10.0,1,1,800.8734673279388,
45.0,34.3,9603.65286624204,3.837579617834395,47.26433121019108,80,0,74.93,1,6.0,11.0,1,1,799.4837564690826,
46.0,34.6,9541.47284345048,3.840255591054313,45.64856230031949,81,0,75.502,0,6.0,12.0,1,1,798.0940456102263,
47.0,34.3,9566.33653846154,3.871794871794872,47.00320512820513,74,0,75.494,0,6.0,13.0,1,1,796.7043347513702,
48.0,34.25,9601.61217948718,3.8621794871794872,46.83974358974359,81,0,74.851,1,6.0,14.0,1,1,795.314623892514,
49.0,34.1,9554.857605177993,3.880258899676376,47.35922330097088,73,0,75.186,0,6.0,15.0,1,1,793.9249130336577,
50.0,33.9,9592.477564102564,3.894230769230769,46.94230769230769,73,0,74.714,1,6.0,16.0,1,1,792.5352021748015,
51.0,33.8,9601.652733118972,3.855305466237942,48.06430868167202,81,0,74.95,0,6.0,17.0,1,1,791.1454913159453,
52.0,33.9,9594.83922829582,3.8938906752411575,46.66881028938906,72,0,74.853,0,6.0,18.0,1,1,789.755780457089,
53.0,33.6,9564.581993569132,3.887459807073955,47.508038585209,75,0,74.745,0,6.0,19.0,1,1,788.3660695982329,
54.0,33.6,9575.504823151125,3.890675241157557,47.46945337620578,75,0,74.967,0,6.0,20.0,1,1,786.9763587393767,
55.0,33.7,9628.206451612905,3.8741935483870966,47.91612903225806,75,0,74.783,0,6.0,21.0,1,1,785.5866478805204,
56.0,33.8,9598.829581993568,3.868167202572348,49.366559485530544,78,0,74.799,0,6.0,22.0,1,1,784.1969370216642,
57.0,33.6,9635.51768488746,3.855305466237942,47.91961414790997,79,0,74.762,0,6.0,23.0,1,1,782.807226162808,
58.0,33.4,9604.897763578274,3.869009584664537,47.46964856230032,80,0,74.649,1,6.0,24.0,1,1,781.4175153039519,
59.0,33.0,9534.357827476038,3.856230031948882,46.753993610223645,81,0,75.092,0,6.0,25.0,1,1,780.0278044450956,
60.0,33.2,9508.932907348242,3.856230031948882,45.364217252396166,76,0,75.37,0,6.0,26.0,1,1,778.6380935862394,
61.0,33.8,9510.754777070064,3.847133757961784,46.11146496815287,81,0,75.557,0,6.0,27.0,1,1,777.2483827273832,
62.0,34.1,9535.76848874598,3.855305466237942,46.11897106109325,76,0,75.455,0,6.0,28.0,1,1,775.8586718685269,
63.0,34.4,9536.776357827475,3.853035143769968,46.51437699680511,77,0,75.014,0,6.0,29.0,1,1,774.4689610096707,
64.0,34.8,9498.96805111821,3.856230031948882,46.48242811501598,83,0,75.473,0,6.0,30.0,1,1,773.0792501508146,
65.0,34.0,9520.961661341851,3.8338658146964857,48.12140575079872,82,0,75.356,0,6.0,31.0,1,1,771.6895392919583,
66.0,34.0,9558.314102564103,3.823717948717949,47.68589743589744,77,0,75.301,0,6.0,32.0,1,1,770.2998284331021,
67.0,34.0,9594.506451612904,3.887096774193549,46.81612903225806,70,0,75.035,0,6.0,33.0,1,1,768.9101175742459,
68.0,33.95,9587.241157556273,3.87459807073955,47.12218649517685,74,0,74.843,0,6.0,34.0,1,1,767.5204067153896,
69.0,34.2,9621.313099041534,3.849840255591056,47.55271565495208,78,0,74.836,0,6.0,35.0,1,1,766.1306958565335,
70.0,34.2,9515.91346153846,3.894230769230769,45.68589743589744,74,0,75.321,0,6.0,36.0,1,1,764.7409849976773,
71.0,34.3,9509.993569131831,3.881028938906753,46.02572347266881,75,0,75.237,0,6.0,37.0,1,1,763.351274138821,
72.0,34.0,9526.856230031948,3.884984025559105,45.31629392971246,77,0,74.942,0,6.0,38.0,1,1,761.9615632799648,
73.0,33.8,9520.490445859872,3.840764331210191,45.554140127388536,76,0,75.316,0,6.0,39.0,1,1,760.5718524211086,
74.0,33.6,9526.307692307691,3.8846153846153846,50.34935897435897,75,0,75.515,0,6.0,40.0,1,1,759.1821415622524,
75.0,33.6,9573.434504792333,3.853035143769968,46.43450479233227,75,0,74.909,0,6.0,41.0,1,1,757.7924307033962,
76.0,33.65,9518.51724137931,3.8087774294670846,45.20062695924765,78,0,75.331,0,6.0,42.0,1,1,756.40271984454,
77.0,34.0,9446.394984326018,3.799373040752351,43.2539184952978,80,0,76.533,0,6.0,43.0,1,1,755.0130089856838,
78.0,34.36666666666667,9573.479532163745,3.8333333333333335,46.46783625730994,80,0,76.829,0,6.0,44.0,1,1,753.6232981268275,
1.0,43.15,9176.600619195047,3.520123839009288,43.77399380804953,99,0,84.727,0,4.0,7.0,0,1,855.3089802485265,
2.0,42.9,9335.57320872274,3.875389408099689,49.14330218068536,89,0,77.929,1,4.0,8.0,0,1,853.9811176264715,
3.0,42.7,9410.78153846154,3.8461538461538463,50.246153846153845,91,0,77.32,1,4.0,9.0,0,1,852.6532550044163,
4.0,42.7,9306.373831775702,3.881619937694704,49.37694704049844,88,0,78.028,0,4.0,10.0,0,1,851.3253923823613,
5.0,42.7,9381.742946708464,3.899686520376176,50.19435736677116,91,0,77.304,1,4.0,11.0,0,1,849.9975297603062,
6.0,42.7,9422.415625,3.90625,51.028125,89,0,76.988,1,4.0,12.0,0,1,848.6696671382512,
7.0,42.7,9423.539432176656,3.9337539432176656,51.74447949526814,88,0,76.736,1,4.0,13.0,0,1,847.3418045161961,
8.0,42.3,9398.52037617555,3.924764890282132,51.26332288401254,86,0,76.687,1,4.0,14.0,0,1,846.013941894141,
9.0,42.2,9378.691823899371,3.949685534591195,51.191823899371066,84,0,76.672,1,4.0,15.0,0,1,844.686079272086,
10.0,42.2,9349.717868338555,3.93730407523511,51.20062695924765,92,0,76.747,0,4.0,16.0,0,1,843.3582166500308,
11.0,42.0,9363.880126182965,3.9589905362776014,50.32492113564669,90,0,76.748,0,4.0,17.0,0,1,842.0303540279758,
12.0,41.65,9363.85893416928,3.9843260188087775,51.18495297805643,93,0,76.445,1,4.0,18.0,0,1,840.7024914059207,
13.0,41.1,9389.636075949367,3.987341772151898,50.212025316455694,90,0,76.524,0,4.0,19.0,0,1,839.3746287838657,
14.0,40.8,9416.299684542586,3.9558359621451102,51.46372239747634,88,0,75.926,1,4.0,20.0,0,1,838.0467661618106,
15.0,40.4,9412.536507936507,3.9873015873015873,51.58412698412698,89,0,76.08,0,4.0,21.0,0,1,836.7189035397555,
16.0,39.6,9462.60634920635,4.006349206349206,52.07936507936508,86,0,75.917,1,4.0,22.0,0,1,835.3910409177005,
17.0,39.6,9354.601265822785,3.990506329113924,51.813291139240505,90,0,76.021,0,4.0,23.0,0,1,834.0631782956453,
18.0,39.9,9403.337579617835,3.993630573248408,51.77070063694268,87,0,75.957,0,4.0,24.0,0,1,832.7353156735903,
19.0,40.4,9450.615141955835,3.9779179810725553,51.95583596214511,87,0,75.766,1,4.0,25.0,0,1,831.4074530515352,
20.0,40.3,9416.81072555205,3.971608832807571,51.198738170347006,88,0,75.925,0,4.0,26.0,0,1,830.0795904294802,
21.0,40.0,9423.041009463725,3.968454258675079,51.24605678233439,91,0,76.236,0,4.0,27.0,0,1,828.7517278074251,
22.0,40.5,9408.64263322884,3.940438871473354,50.78683385579937,93,0,76.158,0,4.0,28.0,0,1,827.42386518537,
23.0,40.25,9341.790625,3.94375,50.55,93,0,76.751,0,4.0,29.0,0,1,826.096002563315,
24.0,40.0,9343.577287066246,3.917981072555205,49.77287066246057,93,0,77.06,0,4.0,30.0,0,1,824.7681399412598,
25.0,39.6,9366.644859813085,3.959501557632399,50.912772585669785,92,0,76.693,0,4.0,31.0,0,1,823.4402773192048,
26.0,39.4,9342.990506329112,3.943037974683544,49.64556962025316,98,0,76.889,0,4.0,32.0,0,1,822.1124146971497,
27.0,37.9,9407.95569620253,3.965189873417721,51.78797468354431,94,0,76.237,0,4.0,33.0,0,1,820.7845520750947,
28.0,37.3,9413.006309148264,3.946372239747634,51.37854889589905,90,0,76.153,0,4.0,34.0,0,1,819.4566894530396,
29.0,36.7,9408.17868338558,3.952978056426333,51.858934169279,91,0,76.22,0,4.0,35.0,0,1,818.1288268309845,
30.0,36.1,9373.319749216302,3.987460815047022,51.30407523510972,100,0,76.707,0,4.0,36.0,0,1,816.8009642089295,
31.0,35.5,9677.533333333333,4.130769230769231,54.84615384615385,112,0,76.485,0,4.0,37.0,0,1,815.4731015868743,
32.0,35.4,8438.131736526946,2.8652694610778444,45.125748502994014,98,0,93.98,0,4.0,38.0,0,1,814.1452389648193,23.893
33.0,35.3,9291.225806451614,3.5387096774193547,48.41935483870968,94,0,79.941,0,6.0,1.0,1,1,812.8173763427642,
34.0,35.0,9579.296774193548,4.02258064516129,53.79677419354839,89,0,74.699,1,6.0,2.0,1,1,811.4895137207092,
35.0,35.0,9578.39423076923,3.990384615384616,53.14423076923077,92,0,74.621,1,6.0,3.0,1,1,810.161651098654,
36.0,35.0,9490.514469453376,4.016077170418006,52.151125401929264,85,0,75.288,0,6.0,4.0,1,1,808.833788476599,
37.0,34.7,9498.916932907348,4.022364217252396,52.64856230031949,87,0,75.163,0,6.0,5.0,1,1,807.505925854544,
38.0,34.3,9539.138263665594,3.9839228295819935,53.11575562700965,89,0,75.158,0,6.0,6.0,1,1,806.1780632324889,
39.0,34.3,9441.22641509434,3.930817610062893,51.32389937106918,92,0,75.122,0,6.0,7.0,1,1,804.8502006104338,
40.0,34.65,9440.496815286624,3.990445859872612,50.06369426751592,85,0,76.364,0,6.0,8.0,1,1,803.5223379883787,
41.0,34.7,9475.248407643312,3.968152866242038,51.22929936305732,93,0,75.565,0,6.0,9.0,1,1,802.1944753663237,
42.0,34.5,9447.520766773165,4.009584664536741,51.77316293929712,89,0,75.588,0,6.0,10.0,1,1,800.8666127442685,
43.0,34.5,9492.01282051282,4.0256410256410255,52.73397435897436,90,0,75.329,0,6.0,11.0,1,1,799.5387501222135,
44.0,34.349999999999994,9509.96129032258,4.04516129032258,52.4741935483871,85,0,75.056,0,6.0,12.0,1,1,798.2108875001585,
45.0,34.3,9509.76357827476,3.97444089456869,52.30990415335463,92,0,74.808,0,6.0,13.0,1,1,796.8830248781034,
46.0,34.6,9458.8785942492,4.047923322683706,52.185303514377,91,0,75.203,0,6.0,14.0,1,1,795.5551622560483,
47.0,34.3,9461.451923076924,4.0,51.6474358974359,84,0,75.626,0,6.0,15.0,1,1,794.2272996339932,
48.0,34.25,9506.27741935484,4.016129032258065,53.25483870967742,93,0,74.874,0,6.0,16.0,1,1,792.8994370119382,
49.0,34.1,9534.138263665594,4.016077170418006,53.20257234726688,84,0,74.731,0,6.0,17.0,1,1,791.5715743898832,
50.0,33.9,9482.06389776358,4.035143769968051,53.26198083067093,90,0,75.049,0,6.0,18.0,1,1,790.243711767828,
51.0,33.8,9512.36129032258,4.051612903225807,52.84193548387097,85,0,75.052,0,6.0,19.0,1,1,788.915849145773,
52.0,33.9,9502.570512820514,4.038461538461538,52.76602564102564,87,0,74.859,0,6.0,20.0,1,1,787.5879865237179,
53.0,33.6,9531.687096774194,4.074193548387097,53.58709677419355,86,0,74.792,0,6.0,21.0,1,1,786.2601239016628,
54.0,33.6,9534.567741935483,4.048387096774194,53.45806451612904,84,0,74.76,0,6.0,22.0,1,1,784.9322612796077,
55.0,33.7,9563.92926045016,4.006430868167203,54.05144694533762,87,0,74.646,0,6.0,23.0,1,1,783.6043986575527,
56.0,33.8,9495.746794871797,4.07051282051282,53.60576923076923,82,0,74.914,0,6.0,24.0,1,1,782.2765360354977,
57.0,33.6,9502.019108280254,3.980891719745223,52.952229299363054,88,0,75.051,0,6.0,25.0,1,1,780.9486734134425,
58.0,33.4,9494.8785942492,4.015974440894569,52.66453674121406,90,0,75.347,0,6.0,26.0,1,1,779.6208107913875,
59.0,33.0,9452.850793650794,4.0,52.15238095238095,90,0,75.32,0,6.0,27.0,1,1,778.2929481693324,
60.0,33.2,9437.31545741325,3.98422712933754,51.04731861198738,97,0,75.706,0,6.0,28.0,1,1,776.9650855472773,
61.0,33.8,9388.732484076432,3.964968152866242,51.07006369426752,96,0,76.343,0,6.0,29.0,1,1,775.6372229252222,
62.0,34.1,9381.356466876972,4.0,51.60567823343849,90,0,75.592,0,6.0,30.0,1,1,774.3093603031672,
63.0,34.4,9338.452229299362,3.990445859872612,50.318471337579616,87,0,76.394,0,6.0,31.0,1,1,772.9814976811122,
64.0,34.8,9355.442675159236,4.057324840764331,50.90764331210191,91,0,75.751,0,6.0,32.0,1,1,771.653635059057,
65.0,34.0,9403.964968152866,4.022292993630574,52.24203821656051,90,0,75.455,0,6.0,33.0,1,1,770.325772437002,
66.0,34.0,9475.230031948882,4.0,51.5591054313099,88,0,75.561,0,6.0,34.0,1,1,768.9979098149469,
67.0,34.0,9465.0607028754,4.006389776357827,51.06070287539936,91,0,75.356,0,6.0,35.0,1,1,767.6700471928918,
68.0,33.95,9443.888178913738,4.006389776357827,52.108626198083066,84,0,75.397,0,6.0,36.0,1,1,766.3421845708367,
69.0,34.2,9466.66346153846,4.022435897435898,52.47435897435897,91,0,75.261,0,6.0,37.0,1,1,765.0143219487817,
70.0,34.2,9430.038338658149,4.031948881789138,52.42172523961661,87,0,75.364,0,6.0,38.0,1,1,763.6864593267267,
71.0,34.3,9454.019292604502,4.019292604501608,51.89710610932476,87,0,75.269,0,6.0,39.0,1,1,762.3585967046715,
72.0,34.0,9464.541666666666,4.006410256410256,52.61217948717949,90,0,74.877,0,6.0,40.0,1,1,761.0307340826165,
73.0,33.8,9398.625396825397,4.025396825396825,51.95238095238095,91,0,75.141,0,6.0,41.0,1,1,759.7028714605614,
74.0,33.6,9393.663492063492,4.012698412698413,50.95555555555556,89,0,75.76,0,6.0,42.0,1,1,758.3750088385063,
75.0,33.6,9428.238853503184,4.022292993630574,51.59872611464968,91,0,75.53,0,6.0,43.0,1,1,757.0471462164512,
76.0,33.65,9371.990536277604,4.003154574132492,51.03154574132492,90,0,75.605,0,6.0,44.0,1,1,755.7192835943962,
77.0,34.0,9326.452830188678,4.012578616352202,50.528301886792455,94,0,76.139,0,6.0,45.0,1,1,754.3914209723412,
78.0,34.36666666666667,9451.472140762464,3.997067448680352,53.80351906158358,91,0,76.345,0,6.0,46.0,1,1,753.063558350286,
1.0,43.15,9449.141104294478,3.125766871165644,42.579754601227,93,0,85.729,0,4.0,6.0,0,1,855.1098232171566,
2.0,42.9,9500.829192546584,3.5527950310559007,47.24223602484472,87,0,78.426,1,4.0,7.0,0,1,853.7879447769601,
3.0,42.7,9424.092879256968,3.656346749226006,48.52941176470589,94,0,77.634,1,4.0,8.0,0,1,852.4660663367637,
4.0,42.7,9433.393188854488,3.656346749226006,48.55108359133127,90,0,77.772,0,4.0,9.0,0,1,851.1441878965671,
5.0,42.7,9445.98753894081,3.638629283489097,47.0404984423676,88,0,77.864,0,4.0,10.0,0,1,849.8223094563707,
6.0,42.7,9420.595015576324,3.707165109034268,48.11214953271028,89,0,77.048,1,4.0,11.0,0,1,848.5004310161742,
7.0,42.7,9424.788643533124,3.7066246056782335,47.70031545741325,83,0,77.195,0,4.0,12.0,0,1,847.1785525759776,
8.0,42.3,9492.26875,3.715625,48.64375,85,0,76.655,1,4.0,13.0,0,1,845.8566741357812,
9.0,42.2,9574.968847352024,3.651090342679128,49.177570093457945,81,0,77.027,0,4.0,14.0,0,1,844.5347956955846,
10.0,42.2,9452.58044164038,3.678233438485804,48.53627760252366,89,0,77.19,0,4.0,15.0,0,1,843.2129172553882,
11.0,42.0,9484.82389937107,3.7452830188679247,49.95283018867924,87,0,76.601,1,4.0,16.0,0,1,841.8910388151917,
12.0,41.65,9428.19749216301,3.7586206896551726,48.86833855799373,85,0,76.56,1,4.0,17.0,0,1,840.5691603749952,
13.0,41.1,9401.965408805032,3.792452830188679,49.75786163522013,83,0,76.5,1,4.0,18.0,0,1,839.2472819347987,
14.0,40.8,9453.867088607594,3.781645569620253,49.95253164556962,87,0,76.302,1,4.0,19.0,0,1,837.9254034946023,
15.0,40.4,9489.658227848102,3.75,49.80379746835443,88,0,76.074,1,4.0,20.0,0,1,836.6035250544057,
16.0,39.6,9497.737341772152,3.743670886075949,50.20886075949367,83,0,76.094,0,4.0,21.0,0,1,835.2816466142092,
17.0,39.6,9473.47949526814,3.77602523659306,49.59305993690852,81,0,75.965,1,4.0,22.0,0,1,833.9597681740128,
18.0,39.9,9407.927215189871,3.75632911392405,48.66455696202532,84,0,76.602,0,4.0,23.0,0,1,832.6378897338162,
19.0,40.4,9518.858044164035,3.757097791798107,50.07886435331231,91,0,76.135,0,4.0,24.0,0,1,831.3160112936198,
20.0,40.3,9531.79365079365,3.749206349206349,50.4,92,0,75.812,1,4.0,25.0,0,1,829.9941328534233,
21.0,40.0,9533.738170347004,3.7444794952681386,51.27444794952682,92,0,75.8,1,4.0,26.0,0,1,828.6722544132268,
22.0,40.5,9524.738170347004,3.747634069400631,49.927444794952685,89,0,76.284,0,4.0,27.0,0,1,827.3503759730303,
23.0,40.25,9458.682389937108,3.757861635220126,49.74528301886792,94,0,76.128,0,4.0,28.0,0,1,826.0284975328339,
24.0,40.0,9459.46394984326,3.717868338557994,49.18495297805643,97,0,76.653,0,4.0,29.0,0,1,824.7066190926373,
25.0,39.6,9424.803125,3.734375,48.721875,94,0,76.965,0,4.0,30.0,0,1,823.3847406524408,
26.0,39.4,9469.0786163522,3.723270440251573,49.88364779874214,94,0,76.636,0,4.0,31.0,0,1,822.0628622122443,
27.0,37.9,9438.7306501548,3.684210526315789,48.328173374613,93,0,77.02,0,4.0,32.0,0,1,820.7409837720478,
28.0,37.3,9350.75625,3.696875,48.36875,97,0,77.635,0,4.0,33.0,0,1,819.4191053318514,
29.0,36.7,9639.420103092783,3.925257731958762,54.38917525773196,102,0,76.902,0,4.0,34.0,0,1,818.0972268916548,
30.0,36.1,8560.785498489426,2.7401812688821754,42.43504531722054,106,0,93.286,0,4.0,35.0,0,1,816.7753484514584,22.864
31.0,35.5,9382.2154340836,3.3311897106109325,47.61414790996785,89,0,79.617,0,6.0,1.0,1,1,815.4534700112619,
32.0,35.4,9575.701257861636,3.742138364779874,51.70125786163522,95,0,74.838,1,6.0,2.0,1,1,814.1315915710654,
33.0,35.3,9532.65064102564,3.769230769230769,50.34935897435897,91,0,76.21,0,6.0,3.0,1,1,812.8097131308689,
34.0,35.0,9632.173633440514,3.781350482315113,52.440514469453376,93,0,75.03,0,6.0,4.0,1,1,811.4878346906723,
35.0,35.0,9647.80128205128,3.733974358974359,52.77564102564103,97,0,74.991,0,6.0,5.0,1,1,810.1659562504759,
36.0,35.0,9578.111821086262,3.766773162939297,52.405750798722046,87,0,75.195,0,6.0,6.0,1,1,808.8440778102794,
37.0,34.7,9513.95873015873,3.765079365079365,51.02222222222223,85,0,75.735,0,6.0,7.0,1,1,807.522199370083,
38.0,34.3,9489.226837060703,3.7955271565495208,49.51757188498402,85,0,75.683,0,6.0,8.0,1,1,806.2003209298864,
39.0,34.3,9463.457142857143,3.8,48.48253968253968,84,0,75.625,0,6.0,9.0,1,1,804.87844248969,
40.0,34.65,9461.009493670888,3.813291139240506,48.87025316455696,92,0,75.672,0,6.0,10.0,1,1,803.5565640494934,
41.0,34.7,9457.332278481012,3.784810126582279,49.30379746835443,88,0,75.757,0,6.0,11.0,1,1,802.234685609297,
42.0,34.5,9499.90506329114,3.759493670886076,48.0253164556962,93,0,76.281,0,6.0,12.0,1,1,800.9128071691005,
43.0,34.5,9549.78025477707,3.71656050955414,49.8343949044586,93,0,75.912,0,6.0,13.0,1,1,799.5909287289039,
44.0,34.349999999999994,9503.490384615385,3.7756410256410255,48.34615384615385,87,0,75.613,0,6.0,14.0,1,1,798.2690502887075,
45.0,34.3,9542.076923076924,3.807692307692308,49.57692307692308,82,0,75.18,0,6.0,15.0,1,1,796.947171848511,
46.0,34.6,9559.453674121403,3.805111821086262,48.81789137380192,85,0,75.141,0,6.0,16.0,1,1,795.6252934083145,
47.0,34.3,9501.403174603174,3.815873015873016,48.695238095238096,85,0,75.458,0,6.0,17.0,1,1,794.303414968118,
48.0,34.25,9514.769968051118,3.792332268370607,49.153354632587856,90,0,75.524,0,6.0,18.0,1,1,792.9815365279215,
49.0,34.1,9514.506369426752,3.754777070063694,48.73248407643312,91,0,75.584,0,6.0,19.0,1,1,791.659658087725,
50.0,33.9,9527.11746031746,3.7936507936507935,48.87619047619047,93,0,75.716,0,6.0,20.0,1,1,790.3377796475286,
51.0,33.8,9545.53205128205,3.7916666666666665,48.26282051282051,86,0,75.531,0,6.0,21.0,1,1,789.015901207332,
52.0,33.9,9589.627388535033,3.786624203821656,49.26751592356688,90,0,75.188,0,6.0,22.0,1,1,787.6940227671355,
53.0,33.6,9551.266025641024,3.7916666666666665,49.36858974358975,90,0,75.27,0,6.0,23.0,1,1,786.3721443269391,
54.0,33.6,9620.897763578274,3.7731629392971247,50.43450479233227,94,0,75.252,0,6.0,24.0,1,1,785.0502658867425,
55.0,33.7,9563.449044585986,3.7770700636942673,50.62420382165605,88,0,75.339,0,6.0,25.0,1,1,783.7283874465461,
56.0,33.8,9562.607028753991,3.750798722044729,50.05750798722045,89,0,75.515,0,6.0,26.0,1,1,782.4065090063496,
57.0,33.6,9538.047770700638,3.7961783439490446,49.89808917197452,84,0,75.441,0,6.0,27.0,1,1,781.0846305661531,
58.0,33.4,9522.796825396825,3.7968253968253967,48.46666666666667,85,0,75.315,0,6.0,28.0,1,1,779.7627521259566,
59.0,33.0,9523.15286624204,3.786624203821656,48.18789808917197,84,0,75.63,0,6.0,29.0,1,1,778.4408736857602,
60.0,33.2,9601.075949367088,3.746835443037975,48.70569620253165,88,0,75.847,0,6.0,30.0,1,1,777.1189952455636,
61.0,33.8,9503.892063492063,3.746031746031746,49.05714285714286,87,0,76.048,0,6.0,31.0,1,1,775.7971168053671,
62.0,34.1,9551.789137380192,3.7763578274760383,49.73482428115016,84,0,75.622,0,6.0,32.0,1,1,774.4752383651706,
63.0,34.4,9553.36305732484,3.767515923566879,49.32165605095541,83,0,75.416,0,6.0,33.0,1,1,773.1533599249741,
64.0,34.8,9479.53164556962,3.775316455696202,49.348101265822784,89,0,75.874,0,6.0,34.0,1,1,771.8314814847777,
65.0,34.0,9470.256329113923,3.75,49.80696202531646,87,0,76.145,0,6.0,35.0,1,1,770.5096030445811,
66.0,34.0,9455.108280254775,3.8025477707006368,49.92356687898089,87,0,76.038,0,6.0,36.0,1,1,769.1877246043847,
67.0,34.0,9527.55128205128,3.78525641025641,51.21153846153846,85,0,75.572,0,6.0,37.0,1,1,767.8658461641882,
68.0,33.95,9558.284345047923,3.7763578274760383,51.08306709265176,91,0,75.154,0,6.0,38.0,1,1,766.5439677239917,
69.0,34.2,9508.945859872612,3.792993630573248,51.19426751592356,92,0,75.381,0,6.0,39.0,1,1,765.2220892837952,
70.0,34.2,9507.250793650794,3.758730158730159,50.48571428571429,92,0,75.575,0,6.0,40.0,1,1,763.9002108435986,
71.0,34.3,9520.009677419355,3.7838709677419353,51.53548387096775,80,0,75.974,0,6.0,41.0,1,1,762.5783324034022,
72.0,34.0,9560.725239616611,3.824281150159744,51.90415335463259,90,0,74.795,1,6.0,42.0,1,1,761.2564539632057,
73.0,33.8,9540.153846153846,3.8333333333333335,51.82051282051282,90,0,75.034,0,6.0,43.0,1,1,759.9345755230092,
74.0,33.6,9552.378205128203,3.823717948717949,51.82371794871795,85,0,75.141,0,6.0,44.0,1,1,758.6126970828127,
75.0,33.6,9557.26688102894,3.807073954983923,51.935691318327976,88,0,75.032,0,6.0,45.0,1,1,757.2908186426162,
76.0,33.65,9588.891025641024,3.823717948717949,52.05448717948718,86,0,74.67,1,6.0,46.0,1,1,755.9689402024197,
77.0,34.0,9528.962264150943,3.767295597484277,50.83647798742138,91,0,75.091,0,6.0,47.0,1,1,754.6470617622233,
78.0,34.36666666666667,9565.196480938415,3.80058651026393,50.60117302052786,81,0,76.101,0,6.0,48.0,1,1,753.3251833220268,
1.0,43.15,9238.97583081571,3.0634441087613293,38.353474320241695,107,0,89.638,0,4.0,6.0,0,1,859.2960617833807,
2.0,42.9,9280.960122699387,3.5920245398773005,41.64110429447853,100,0,79.594,1,4.0,7.0,0,1,857.923873415692,
3.0,42.7,9470.808641975307,3.601851851851852,44.26543209876543,107,2,78.532,1,4.0,8.0,0,1,856.5516850480034,
4.0,42.7,9488.417682926827,3.615853658536585,46.53353658536585,100,22,78.164,1,4.0,9.0,0,1,855.1794966803147,
5.0,42.7,9375.472392638036,3.647239263803681,42.45092024539877,103,13,78.945,0,4.0,10.0,0,1,853.8073083126261,
6.0,42.7,9419.447852760735,3.6717791411042944,44.02453987730061,101,0,78.401,0,4.0,11.0,0,1,852.4351199449375,
7.0,42.7,9473.768518518518,3.632716049382716,44.5462962962963,100,0,78.241,0,4.0,12.0,0,1,851.0629315772488,
8.0,42.3,9300.604938271605,3.7376543209876543,43.49074074074074,102,0,78.337,0,4.0,13.0,0,1,849.6907432095602,
9.0,42.2,9495.940625,3.659375,44.815625,99,0,77.771,1,4.0,14.0,0,1,848.3185548418714,
10.0,42.2,9526.389408099689,3.669781931464175,46.109034267912776,95,0,77.474,1,4.0,15.0,0,1,846.9463664741829,
11.0,42.0,9572.43492063492,3.679365079365079,45.98095238095238,97,0,77.102,1,4.0,16.0,0,1,845.5741781064942,
12.0,41.65,9881.618296529969,3.586750788643533,48.5615141955836,93,0,75.949,1,4.0,17.0,0,1,844.2019897388055,
13.0,41.1,9732.54574132492,3.630914826498423,49.64984227129337,89,0,75.881,1,4.0,18.0,0,1,842.8298013711169,
14.0,40.8,9748.504702194356,3.6206896551724137,49.11598746081505,92,23,76.42,0,4.0,19.0,0,1,841.4576130034283,
15.0,40.4,9711.981072555203,3.630914826498423,47.77602523659306,96,15,76.497,0,4.0,20.0,0,1,840.0854246357396,
16.0,39.6,9813.726984126984,3.619047619047619,48.56507936507936,93,0,76.338,0,4.0,21.0,0,1,838.713236268051,
17.0,39.6,9771.869426751591,3.646496815286624,49.34076433121019,88,0,76.118,0,4.0,22.0,0,1,837.3410479003624,
18.0,39.9,9793.410094637224,3.630914826498423,49.11671924290221,90,0,75.638,1,4.0,23.0,0,1,835.9688595326737,
19.0,40.4,9783.022151898736,3.626582278481013,48.90822784810127,94,0,76.084,0,4.0,24.0,0,1,834.5966711649851,
20.0,40.3,9722.27358490566,3.6666666666666665,49.09433962264151,90,0,75.827,0,4.0,25.0,0,1,833.2244827972964,
21.0,40.0,9667.298412698412,3.679365079365079,47.03492063492064,94,0,76.528,0,4.0,26.0,0,1,831.8522944296078,
22.0,40.5,9704.27760252366,3.665615141955836,48.48895899053628,88,0,75.843,0,4.0,27.0,0,1,830.4801060619192,
23.0,40.25,9755.639240506329,3.6392405063291138,49.33544303797469,91,0,76.19,0,4.0,28.0,0,1,829.1079176942305,
24.0,40.0,9828.273885350318,3.611464968152866,48.859872611464965,95,0,76.093,0,4.0,29.0,0,1,827.7357293265419,
25.0,39.6,9865.575,3.575,48.496875,93,0,75.856,0,4.0,30.0,0,1,826.3635409588533,
26.0,39.4,9772.54746835443,3.6012658227848102,47.32911392405063,95,0,76.715,0,4.0,31.0,0,1,824.9913525911646,
27.0,37.9,9761.203761755483,3.61128526645768,48.06896551724138,95,0,76.327,0,4.0,32.0,0,1,823.619164223476,
28.0,37.3,9758.394321766562,3.586750788643533,47.76971608832808,102,0,76.719,0,4.0,33.0,0,1,822.2469758557872,
29.0,36.7,9778.550632911392,3.6392405063291138,48.58227848101266,94,0,76.289,0,4.0,34.0,0,1,820.8747874880987,
30.0,36.1,9815.208201892743,3.640378548895899,49.35015772870663,92,0,75.934,0,4.0,35.0,0,1,819.50259912041,
